"GI_mRNA","LHY_mRNA","PRR5_NI_mRNA","PRR7_mRNA","PRR9_mRNA","TOC1_mRNA","Y_mRNA"
1.7543,2.8217,-2.7651,-0.049138,-0.011757,0.68912,0.80762
0.37493,1.1626,-3.3873,-0.049138,-0.011757,0.61272,-0.93956
-1.5355,-1.142,1.3156,-0.049138,-0.011757,-0.22151,-1.8123
-1.0575,0.18649,0.49484,-0.049138,-0.011757,-0.76154,-0.81331
-0.22396,-0.25095,1.0224,-0.049138,-0.011757,-0.55938,0.1525
-0.0051108,-0.21397,1.9049,-0.049138,-0.011757,-0.2902,0.2287
-0.12823,-0.6476,-0.027285,-0.049138,-0.011757,-0.28093,0.16346
-0.14688,-1.0663,1.5305,-0.049138,-0.011757,-0.11738,0.38655
-0.019137,-0.9412,-0.64639,-0.049138,-0.011757,0.13445,0.4473
-0.015178,-0.48901,-2.6995,-0.049138,-0.011757,0.11655,0.56628
0.096619,-0.26582,0.41831,-0.049138,-0.011757,0.75999,1.2382
0.5816,-0.0045924,-1.6824,-0.049138,-0.011757,2.6626,0.93522
0.55444,0.93156,-0.62726,-0.049138,-0.011757,3.5641,-0.39274
-3.9726,-1.2568,-0.078542,-0.94396,-1.9712,0.37521,-1.4724
-3.1222,-0.62736,-0.68542,-1.8601,-2.902,1.6532,-1.7022
0.24777,0.96446,-0.89344,-1.6913,-0.23641,1.2356,-1.171
0.081341,1.6634,-0.49832,-0.46507,-0.20815,-0.63959,-0.39566
-0.075943,1.4778,0.13263,0.81469,0.22256,-1.3914,0.094913
0.10052,-0.99283,0.47388,1.4452,0.3472,-1.0579,0.17261
-0.0014168,-1.3744,0.56979,1.4745,0.060119,-0.88566,0.095684
0.036504,0.34567,0.63306,1.1957,0.55656,-0.66785,0.19159
0.030255,-0.27101,0.66969,0.83851,0.71506,-0.17714,0.52942
0.026973,-0.55329,0.50986,0.33689,0.084913,0.17456,0.86905
0.034103,-1.0781,-0.0013252,-0.56543,-0.76331,0.18914,0.93314
0.012438,-1.2024,-0.34807,-1.5142,-0.54071,0.27755,0.6807
0.091647,0.17844,-0.25367,-1.6322,0.28827,0.45856,0.28832
2.5837,1.9163,-0.5238,-0.90196,0.94704,3.0973,-0.67612
0.27645,1.7871,-0.020819,0.26943,-0.053187,-0.15899,-2.3553
-2.5086,0.3826,0.52093,1.4628,-1.143,-2.7319,-1.0349
-0.57559,-0.84834,0.95552,1.7882,-0.99841,-0.95319,0.22238
0.24119,-0.89008,1.2157,1.1983,-0.43085,-0.41589,0.14344
0.26363,-0.36402,1.382,0.50224,-0.026705,-0.39375,0.375
-0.46586,-0.31433,-0.090436,0.27626,0.10129,-0.070512,0.25284
-0.48602,-0.62165,-0.78363,0.19902,0.036219,-0.036265,0.67609
0.016897,-0.71765,0.77951,-0.27825,0.070204,0.20597,0.81199
0.03642,-0.64626,-0.017987,-1.0533,0.19026,0.016893,-0.051061
-0.072205,-0.47925,-2.3299,-1.5211,0.31126,-0.24312,0.46656
0.84759,-0.046101,-1.8357,-1.3128,0.47071,0.67449,1.8666
0.80732,0.43475,0.47994,-0.61251,0.24849,0.63532,1.3997
0.93343,1.5134,-0.70547,0.2653,3.2485,0.47442,-2.9583
-0.031478,2.3065,-0.083892,1.0925,-0.75111,-1.3365,-2.4813
-1.2668,-0.34221,0.68794,1.4683,-3.7903,-1.8846,-1.1336
-0.42579,0.44044,1.1415,1.3303,-0.19082,-0.89605,-0.00012505
0.028142,-0.7377,1.2105,0.90385,0.47692,-0.11919,0.35154
0.10285,-1.1053,0.76837,0.45449,0.025601,-0.11356,0.19115
0.38738,-0.43193,-0.097053,0.096642,0.20009,-0.15535,0.079101
0.21751,-0.46699,-0.64245,-0.16183,0.025234,-0.040282,0.2098
0.17919,-0.14668,-0.32532,-0.26808,0.4558,-0.017687,0.33322
0.48099,0.25886,0.35866,-0.11377,-0.18268,-0.083908,0.20746
0.17881,0.19769,0.6892,0.30022,-0.85552,-0.10588,-0.040674
0.088492,-0.42289,0.5304,0.74833,0.25807,-0.048734,-0.092813
-0.02082,-0.27354,0.034385,0.90454,0.24213,0.081855,0.13328
3.3174,3.171,-0.81411,-0.25867,2.5545,1.0233,1.2747
-0.047218,3.7742,-0.4113,2.0054,0.067287,-0.024048,-1.7598
-3.3256,-2.0363,0.50392,2.8403,-2.7932,-1.2262,-2.2221
-0.36216,-2.1452,1.2553,1.5988,-0.53784,-1.4131,-0.050768
-0.030459,0.5389,1.5198,-0.032417,-0.096202,-0.62716,0.4161
-0.0039614,-0.70758,1.3572,-0.5121,0.13013,0.002528,0.40883
0.036183,-0.2686,0.65997,-0.19336,0.11093,-0.10683,0.094304
0.029768,-0.13186,-0.40522,-0.22366,-0.19908,-0.35901,-0.30936
0.021162,-0.35352,-1.1285,-0.60965,0.052176,-0.28833,0.17701
0.059351,1.6881,-0.98652,-0.5281,0.2267,-0.21104,0.95267
-0.076432,-0.12184,-0.2601,-0.01155,-0.48329,-0.24527,0.039402
0.67244,-0.58753,0.30152,0.15864,1.7568,-0.090057,-0.058242
0.67446,0.49204,0.34188,-0.1235,1.2584,0.23813,0.73443
1.7722,2.4632,-0.196,-0.4976,1.7617,0.28435,1.808
0.50591,1.8825,0.629,0.58407,-0.0017612,-0.23978,-1.7544
-1.4379,-1.0285,1.2888,1.5249,-1.8839,-0.89122,-2.4123
-1.2712,-0.90527,1.0651,1.5856,-0.83169,-1.2269,0.17223
-0.46371,-0.57379,0.23569,0.89224,-0.17384,-0.65603,-0.056885
-0.044104,-0.32005,-0.42812,0.062388,0.10342,0.11162,0.37258
0.050691,-0.58324,-0.6143,-0.58929,0.066291,-0.085173,0.93543
0.033555,-0.49858,-0.60211,-1.1052,0.014919,-0.055795,0.97124
0.028436,-0.42423,-0.78143,-1.4768,-0.1292,1.2893,1.4784
0.0045135,-0.48557,-1.1167,-1.5239,-0.30685,2.1226,-0.97069
0.056836,0.031443,-1.1289,-1.1063,0.059146,0.96503,-1.6875
0.28563,1.9138,-0.53458,-0.3473,0.77756,-1.0416,0.29479
0.36246,1.2187,0.33706,0.38268,0.50472,-1.9204,0.30694
3.553,2.9233,-0.12458,-0.25073,2.6272,0.89048,0.72474
0.18044,1.4964,-0.13453,0.80174,-0.025349,-0.39061,-2.4803
-3.4883,-0.73012,0.22912,1.5833,-2.9529,-1.4606,-1.3684
0.03485,-0.092898,0.17857,1.5824,-0.25128,-1.2649,0.24446
-0.1453,-0.32264,-0.031285,0.94811,0.042328,-0.57439,-0.19393
-0.3653,-0.96231,0.16404,0.32166,0.20886,-0.24834,0.60715
-0.0023095,-0.87588,0.26781,0.090225,-0.0084371,-0.12678,0.39366
-0.038359,-0.70194,0.12611,-0.037794,-0.063391,0.077709,1.3979
0.01889,-0.37837,-0.072733,-0.5451,0.09653,0.25181,0.19853
0.11466,-0.18441,-0.095547,-1.3334,-0.031275,0.40979,0.47027
-0.23499,-0.46707,-0.032509,-1.7562,-0.53331,0.80944,1.9137
0.96579,-0.032218,-0.077595,-1.4025,1.1058,1.1134,-0.78685
1.0447,0.60297,0.060667,-0.53437,0.87119,0.61884,-1.4845
2.4478,1.3423,-1.6953,-1.2659,3.0757,0.87923,0.69343
0.24313,1.4909,-0.35411,0.50726,-0.79541,0.069007,-2.5835
-2.7883,0.45623,0.63268,1.6213,-3.6466,-0.88076,-2.1826
-0.70507,-0.25779,0.8708,2.0489,0.10044,-1.2568,0.28085
0.54835,-0.34109,0.87808,0.20651,-0.015431,-0.91315,0.34926
-0.028032,-0.30451,-1.4001,-0.73426,0.095035,-0.30493,0.20128
0.090154,-0.16091,-0.38763,1.3976,0.38203,0.03613,0.69608
0.28162,-0.06262,1.3735,0.88269,-0.20422,-0.069891,0.12425
-0.37638,-0.40549,0.80333,-0.59658,0.53153,-0.37909,-0.13777
-0.37012,-1.0197,1.2497,0.54759,0.80944,-0.49844,-0.29424
-0.7877,-1.2416,2.8682,0.25029,-1.0181,-0.29389,-0.54995
0.99007,-0.66353,-0.43818,-1.5226,1.1857,0.030808,1.1553
1.08,0.24627,-3.5944,-1.1448,1.1692,0.24813,1.6395
