"GI_mRNA","LHY_mRNA","Light*P","PRR5_NI_mRNA","PRR7_mRNA","PRR9_mRNA","TOC1_mRNA","Y_mRNA"
2.0853,0.50414,0.070067,0.22906,2.0659,1.4651,0.021837,2.0391
2.075,0.16704,0,1.3744,3.1182,0.65336,0,1.7429
1.9927,0.099623,0,2.596,2.3465,0.24748,0.021702,2.2783
2.4144,0.30188,0,3.4359,1.3644,0.14601,0.004953,3.3605
2.0339,0.30188,0.17809,2.367,0.66279,0.09527,0.0049118,3.144
0.38833,0.23446,0.0011838,0.83989,0.59264,0.09527,0.011565,1.3784
0.048937,0.16704,6.1274e-07,0.22906,0.38217,0.09527,0.017766,1.1278
0.018084,0.16704,4.709e-10,0.076354,0.24186,0.09527,0.0035486,1.3442
0.018084,0.16704,7.408e-07,0,0.10155,0.09527,0.023976,1.0822
0.018084,0.16704,0.0022432,0,0.03139,0.09527,0.010582,1.1733
0.48089,1.9874,2.9428,0,0.03139,1.6681,0.01024,1.6859
0.33691,0.97609,2.7431,0.45812,0.088925,0.062897,0.71361,1.2303
1.7356,4.7516,1.0506,0.30542,0.050253,0,0.83479,1.105
0.82028,4.819,0.2102,0.076354,0.074857,0.096785,0.54395,0.22783
0.43975,5.4258,0,0.30542,0.046595,0.038891,0.53184,0.10252
0.47061,4.8865,0,0.76354,0.05619,0.16678,0.38642,0.011391
0.6763,4.819,0,0.68719,0.11957,0.096441,0.28948,0.034174
0.71744,3.6729,0.21371,0.61083,0.034189,0.12492,0.21677,0.068348
0.13121,2.8639,0.00084557,0.68719,0.086512,0.047292,0.15618,0
0.028368,1.7177,5.2405e-07,1.1453,0.12652,0.101,0.15618,0.022783
0.028368,1.0435,4.4974e-10,0.83989,0.145,0.060218,0.21677,0.28479
0.018084,0.77383,7.408e-07,0.83989,0.00015601,0.055009,0.30159,0.54679
0.018084,0.30188,0.0023133,0.61083,0.082106,0.087962,0.55607,0.68348
0.32662,0.63898,2.9779,0.22906,0,0.03936,0.82267,1.1391
0.55288,1.2458,2.9124,0,0.10155,1.5666,3.0403,1.5834
0.079791,0.90867,0,0,0.03139,0.14601,2.8706,1.3328
0.028368,0.77383,0,0,0.03139,0.09527,2.4344,1.0138
0.018084,0.63898,0,0,0.03139,0.14601,2.3738,0.80879
0.018084,0.43672,0,0,0.03139,0.09527,2.0587,1.2303
0.018084,0.3693,0,0,0.03139,0.09527,2.3738,1.4125
0.018084,0.23446,0,0,0.03139,0.09527,2.5071,1.3328
0.018084,0.16704,0,0,0.03139,0.09527,2.5071,1.31
0.018084,0.16704,0,0,0.03139,0.09527,2.4828,1.2075
0.018084,0.16704,0,0,0.03139,0.09527,2.6525,1.3898
0.018084,0.099623,0,0,0.03139,0.09527,2.6767,1.4125
0.018084,0.099623,0,0,0.03139,0.14601,2.701,1.1391
0.018084,0.099623,0,0,0.03139,0.09527,2.495,1.0708
0.46032,0.77383,2.7092,0,0.03139,1.5159,2.495,1.7087
1.7459,1.2458,0.91055,0,0.94342,3.6468,2.4828,2.2327
2.1059,0.63898,0.14013,0.22906,1.7853,1.11,2.2041,1.834
2.3218,0.3693,0.070068,0.61083,1.7853,0.34895,2.2284,2.358
1.9824,0.30188,0,1.7561,1.4345,0.34895,2.2889,2.5175
2.4555,0.16704,0,1.9852,0.87326,0.14601,2.6283,2.8251
2.4864,0.16704,0.071236,1.9852,0.38217,0.19674,2.8585,2.9276
0.39861,0.16704,0.00089389,0.61083,0.31201,0.29821,2.9433,1.5606
0.048937,0.099623,4.8374e-07,0.076354,0.24186,0.09527,2.8827,1.367
0.018084,0.099623,4.127e-10,0.076354,0.1717,0.09527,2.8948,1.1164
0.018084,0.099623,6.4722e-07,0,0.10155,0.09527,2.6404,1.0708
0.018084,0.099623,0.0021731,0,0.03139,0.09527,2.4828,1.1278
0.4089,0.97609,2.9779,0,0.03139,1.7695,2.5919,1.9707
0.29577,0.90867,3.0479,0,0.03139,1.9218,2.81,1.4923
2.1059,0.57156,0.63061,0,1.3644,3.8497,2.9554,3.4402
2.2704,0.3693,0.28027,0.076354,2.8376,1.3637,2.8706,3.4174
2.2293,0.16704,0.070068,1.6034,3.469,0.39968,2.9554,3.5313
2.435,0.099623,0,3.4359,2.1361,0.19674,3.1009,3.668
2.6304,0.099623,0,2.2906,1.645,0.09527,3.2342,3.5199
2.1779,0.099623,0,2.2906,0.94342,0.09527,3.113,3.7022
2.2498,0.099623,0,1.1453,0.80311,0.09527,3.428,3.5769
2.3013,0.099623,0,1.1453,0.31201,0.09527,3.1736,3.463
2.4864,0.16704,0,0.68719,0.31201,0.09527,2.9312,3.3263
2.6612,0.90867,0,0.22906,0.10155,0.09527,2.9312,4.0667
2.6304,0.97609,0,0.15271,0.03139,0.09527,2.8585,3.3946
2.1161,3.1335,0,0.15271,0.03139,0.24748,2.4101,2.5175
0.47061,1.0435,2.8786,0,0.10155,1.8203,2.5798,1.8796
2.3116,1.1109,0.91027,0,1.0136,4.2049,2.5555,3.1212
1.9207,0.63898,0.28806,0.68719,2.7675,1.2115,2.495,2.6086
0.37805,0.50414,0.0011116,0.30542,1.645,0.45042,2.495,1.0366
0.079791,0.43672,6.1003e-07,0.45812,0.80311,0.09527,2.5071,0.84296
0.018084,0.30188,2.2276e-10,0.15271,0.45233,0.09527,2.6767,1.0138
0.018084,0.16704,8.2601e-14,0.076354,0.38217,0.14601,2.4707,1.1391
0.018084,0.099623,0,0,0.31201,0.09527,2.6646,1.0252
0.018084,0.099623,8.4988e-14,0,0.1717,0.09527,2.3859,1.1619
0.018084,0.099623,2.5754e-10,0,0.10155,0.09527,2.2889,1.0936
0.018084,0.099623,7.7979e-07,0,0.10155,0.09527,2.2405,1.2986
0.018084,0.099623,0.0023367,0,0.10155,0.09527,2.6646,1.3898
0.49118,0.90867,3.118,0,0.03139,1.6173,2.701,1.5264
0.38833,0.97609,2.8786,0,0.03139,2.2769,2.7858,1.629
2.3527,1.0435,0.9806,0,0.80311,2.835,2.6646,3.0073
2.1367,0.3693,0.14009,0.30542,1.8554,1.2622,2.3132,2.3352
1.9002,0.43672,0.10773,1.1453,2.557,0.55189,2.1799,1.7201
0.38833,0.3693,0.00095805,0.76354,1.7853,0.60263,2.4828,0.9341
0.028368,0.16704,4.9188e-07,0.45812,1.0837,0.19674,2.2041,0.68348
0.018084,0.16704,2.1605e-10,0.076354,0.45233,0.14601,2.2889,0.94549
0.018084,0.099623,7.9825e-14,0.076354,0.1717,0.14601,2.2284,0.94549
0.018084,0.099623,8.0658e-14,0,0.1717,0.14601,2.2889,1.2417
0.018084,0.099623,2.4453e-10,0,0.03139,0.09527,2.3495,1.1278
0.018084,0.099623,7.408e-07,0,0.03139,0.09527,2.5192,1.1847
0.018084,0.099623,0.00229,0,0.03139,0.09527,2.2889,1.4125
0.49118,1.2458,2.9078,0,0.03139,2.1247,2.5192,1.8112
0.34719,0.84125,2.777,0,0.10155,2.074,2.4344,1.7429
2.2704,0.77383,0.77047,0,1.4345,4.0019,2.5434,3.2921
2.1059,0.30188,0.14013,0.53448,3.2586,0.7041,2.4465,3.201
2.4453,0.23446,0,2.0616,3.0481,0.24748,2.4222,3.2466
2.0339,0.30188,0.21488,2.7487,1.9958,0.34895,2.6888,3.2807
0.37805,0.16704,0.0015146,1.5271,0.80311,0.24748,3.1372,1.5948
0.069507,0.16704,6.6851e-07,0.61083,0.31201,0.09527,3.0039,1.3328
0.018084,0.16704,2.4749e-10,0.22906,0.24186,0.09527,3.0039,1.1733
0.018084,0.16704,1.6992e-13,0.15271,0.1717,0.09527,2.7494,1.1164
0.018084,0.16704,2.5494e-10,0,0.03139,0.09527,2.6161,1.5264
0.018084,0.099623,7.6419e-07,0,0.03139,0.09527,2.7373,1.2303
0.018084,0.099623,0.0023133,0,0.03139,0.09527,2.6888,1.1961
0.4089,0.97609,2.9779,0,0.03139,2.1247,2.8343,1.6518
0.46032,1.0435,2.7431,0,0.10155,1.2115,2.7858,1.572
2.0853,1.0435,0.77047,0,0.94342,3.6975,2.7373,2.9618
1.8899,0.43672,0.14013,0.38177,2.3465,1.4651,2.7979,2.7225
2.0956,0.16704,0.070068,1.2217,3.0481,0.7041,2.6525,2.3922
1.9413,0.099623,0,2.0616,3.1182,0.24748,2.4465,2.4264
2.1676,0.16704,0,2.9778,2.0659,0.09527,2.6283,3.1554
2.1779,0.50414,0,2.9014,1.224,0.14601,2.5071,3.3263
2.3938,0.30188,0,2.0616,0.73295,0.14601,2.8343,3.0985
2.3218,0.30188,0,1.7561,0.52248,0.09527,3.2463,3.3263
1.787,0.70641,0.21196,1.2217,0.31201,0.29821,3.0281,2.8706
0.25463,0.50414,0.0011646,0.53448,0.1717,0.29821,3.016,1.2986
0.028368,0.43672,0.0017765,0.30542,0.10155,0.14601,2.9918,1.4239
0.31634,1.0435,2.4524,0,0.10155,1.6173,3.3311,1.6859
