"GI_mRNA","LHY_mRNA","Light*P","PRR5_NI_mRNA","PRR7_mRNA","PRR9_mRNA","TOC1_mRNA","Y_mRNA"
0.82356,2.5176,0,2.6961,2.3355,0.31872,0.52559,0.14454
0.65404,2.8096,0,2.5035,2.6753,0.51147,0.43379,0.46977
0.3489,1.8971,0,2.5035,3.1608,0.65604,0.38789,0.43363
1.027,1.3496,0,2.5035,2.9666,1.0416,0.34199,0.36136
1.8068,1.3131,0,3.6589,3.1608,1.0897,0.34199,1.1202
2.2137,1.0211,0,2.5035,2.7724,1.2343,0.38789,1.8068
2.9596,0.83864,0,2.6961,2.6025,0.75242,0.80099,2.385
3.1969,0.76564,0,2.3109,2.2141,0.4151,1.0764,2.8909
0.75575,0.40065,2.7387,1.7332,1.2675,1.6198,1.6272,3.3245
2.7561,1.8606,0.57342,0.96288,1.0005,3.1619,2.9583,2.4934
1.0609,1.6781,0.14744,1.5406,1.3403,0.99337,2.6829,0.43363
0.3828,1.2401,0.0010368,0.96288,1.583,0.65604,1.6731,0.18068
0.21328,0.91164,5.9072e-07,1.5406,1.7044,0.12596,1.8108,0.14454
0.043753,0.58315,2.3648e-10,1.348,1.583,0.12596,1.5354,0.3975
0.043753,0.51015,8.5487e-14,0.96288,1.2189,0.12596,1.4436,0.21682
0.043753,0.61965,0,0.7703,0.78203,0.17415,1.1682,0.18068
0.043753,2.1161,8.6098e-14,0.19258,0.58784,0.17415,1.1682,0.21682
0.043753,3.2476,2.6097e-10,0.19258,0.78203,0.12596,0.75509,0.36136
0.043753,2.9556,7.9825e-07,0.19258,1.0248,0.55966,0.80099,0.21682
0.043753,2.0796,0.002392,1.5406,1.316,0.65604,0.61739,0.36136
0.89137,1.5321,3.1559,2.1183,1.6801,2.1017,0.47969,1.2648
1.0948,0.61965,2.8427,0.7703,1.0248,1.2343,1.6731,2.6741
2.1119,2.9921,0.71701,0.96288,1.0005,3.7402,1.9485,1.7707
1.0609,2.3716,0.071703,1.1555,1.7529,1.0416,1.4436,0.18068
0.68794,2.4811,0.14704,1.5406,2.3112,0.36691,0.89279,0.14454
0.14547,2.3351,0.0010813,2.3109,2.117,0.31872,0.47969,0.036136
0.077658,2.7731,6.0423e-07,2.1183,2.2627,0.27053,0.38789,0.18068
0.043753,2.4446,2.2957e-10,2.6961,2.384,0.46329,0.29609,0.54204
0.043753,1.8606,8.6431e-14,2.5035,2.4569,0.60785,0.34199,0.54204
0.043753,1.2401,8.4321e-14,3.8515,2.2384,0.4151,0.52559,0.75886
0.043753,0.76564,2.6363e-10,2.8886,2.2384,0.4151,0.47969,0.97568
0.043753,0.40065,7.9026e-07,1.5406,1.6316,0.46329,0.52559,1.337
0.043753,0.32765,0.0023681,0.57773,1.316,0.22234,1.3977,1.8429
0.75575,1.2766,2.9408,0.96288,0.92766,1.2343,1.6272,2.0598
0.45061,0.58315,2.6347,0.19258,0.39366,1.3789,2.637,0.54204
2.2815,2.8461,1.0038,0,0.27229,3.7883,2.0862,1.0118
1.5695,2.8826,0.14345,0.19258,0.56357,1.1379,1.3059,0.21682
0.65404,2.7731,0,0.38515,1.3889,0.51147,0.84689,0.036136
0.72185,2.9556,0.32994,0.96288,1.9714,0.55966,0.57149,0.072272
0.14547,2.3351,0.0011003,0.96288,1.8015,0.60785,0.52559,0.21682
0.077658,1.7876,5.508e-07,1.5406,2.1656,0.55966,0.29609,0.14454
0.043753,1.2766,2.1994e-10,1.9258,2.651,0.51147,0.29609,0.32523
0.043753,1.0941,1.6487e-13,1.5406,2.4083,0.46329,0.29609,0.65045
0.043753,0.69264,2.5298e-10,2.5035,1.9714,0.36691,0.47969,1.2648
0.043753,0.54665,7.743e-07,1.5406,1.7287,0.36691,0.93869,1.7707
0.043753,0.32765,0.0023681,0.57773,1.1947,0.27053,1.6731,1.8068
0.75575,0.76564,3.1559,0.19258,0.83057,1.4271,2.5452,1.9152
0.89137,0.21816,2.9467,1.9258,1.0733,2.0053,2.4075,2.0236
2.5866,1.2401,1.2189,0.57773,0.56357,4.7039,3.2796,1.9514
1.5356,1.6781,0.14345,0.38515,0.51502,1.6198,3.5091,0.61431
0.92528,2.1161,0,0.19258,0.56357,0.31872,2.3616,0.10841
0.55232,2.5906,0,0.19258,1.1947,0.22234,1.4895,0
0.72185,3.6126,0,0.96288,1.6073,0.17415,0.98459,0.036136
0.51842,2.9556,0,2.1183,1.9714,0.36691,0.66329,0.14454
0.3489,2.8096,0,3.0812,2.7481,0.65604,0.43379,0.28909
0.51842,2.7366,0,1.5406,2.9423,0.94518,0.38789,0.54204
0.68794,1.8241,0.10849,1.9258,3.2093,1.0416,0.29609,0.54204
0.11156,1.0941,0.0010462,2.5035,3.0151,0.60785,0.29609,0.36136
0.043753,0.72914,0.0018185,2.8886,2.5297,0.65604,0.43379,0.54204
0.48451,0.80214,2.4746,3.4664,2.4083,1.5234,0.52559,0.93954
