"GI_mRNA","LHY_mRNA","Light*P","PRR5_NI_mRNA","PRR7_mRNA","PRR9_mRNA","TOC1_mRNA","Y_mRNA"
0.6031,0.41211,2.7873,0.55128,0.40493,1.9551,2.5393,0.72614
1.4125,2.0152,0.94864,0,0.44798,3.9977,2.6774,0.54461
0.77172,2.0746,0.146,0.55128,1.1151,1.2426,1.7106,0.25415
0.29959,1.5798,0,1.4701,1.7823,0.15005,1.0661,0.036307
0.23215,1.3423,0.037311,1.1026,2.2773,0.10255,0.69778,0.072614
0.13098,1.0059,0.00094169,2.0214,2.6647,0.15005,0.37551,0.036307
0.097253,0.76836,5.181e-07,2.2051,2.6862,0.055048,0.19136,0.072614
0.097253,0.53086,2.2101e-10,2.5726,2.6862,0.15005,0.2374,0.32676
0.097253,0.4319,1.6226e-13,1.6538,2.5786,0.29256,0.28344,0.39938
0.097253,0.27357,2.5205e-10,2.2051,2.4925,0.34006,0.28344,0.90768
0.097253,0.19441,8.0428e-07,1.8376,2.2988,0.38756,0.65174,1.8517
0.097253,0.15482,0.0024101,1.4701,1.7608,0.10255,1.3883,1.416
0.53565,0.23399,2.9929,0.55128,1.2227,1.7176,1.6185,1.4523
0.70427,0.4319,2.8578,1.2863,1.3949,1.7176,0.83589,1.8154
2.4579,1.3027,0.80269,0.55128,1.3088,4.9002,1.7566,1.6701
1.8171,1.3027,0.21899,1.2863,1.7608,1.5276,1.4344,0.58091
1.0415,0.92669,0,1.8376,2.2127,0.62507,1.0661,0.14523
1.2438,0.96628,0,1.8376,2.6216,0.19755,0.78985,0.32676
1.0415,0.82773,0,2.2051,2.4064,0.15005,0.6057,0.76245
1.8509,0.55065,0,2.3889,2.2558,0.29256,0.51362,1.1255
2.93,0.4517,0,3.4914,1.9114,0.43506,0.6057,2.0332
2.8963,0.27357,0,2.3889,1.4164,0.34006,1.4804,3.8485
2.0869,0.41211,0.25762,1.4701,1.481,0.48257,2.2631,1.2344
0.33331,0.31315,0.0012628,1.4701,1.1797,0.19755,1.7106,0.58091
0.13098,0.27357,0.0017047,1.1026,0.92145,0.15005,1.8948,0.68983
0.97405,0.68919,2.4089,1.1026,0.68471,1.1951,1.4804,1.2707
