"GI_mRNA","LHY_mRNA","Light*P","PRR5_NI_mRNA","PRR7_mRNA","PRR9_mRNA","TOC1_mRNA","Y_mRNA"
4.4785,0.030506,0,0.51905,1.0697,0.21485,0.037024,5.1435
5.06,0.11724,0,0.68126,0.75105,0.16808,0.13794,5.2879
4.2995,0.20397,0.073299,0.68126,0.33685,0.12131,0.080257,4.6743
0.89992,0.14615,0.0009695,0.29197,0.24126,0.16808,0.029018,2.1115
0.09475,0.059416,5.6412e-07,0.12976,0.17754,0.074539,0.052085,1.7325
0.027652,0.059416,4.5187e-10,0,0.11382,0.074539,0.054592,1.8769
0.027652,0.059416,7.2214e-07,0,0.050094,0.074539,0.10974,1.9852
0.027652,0.030506,0.0022361,0,0.050094,0.074539,0.05787,2.2018
0.6539,0.40634,3.0281,0,0.050094,2.0389,0,2.6169
0.63153,1.1869,2.9271,0,0.06433,0.12022,0.91451,1.0828
1.2801,2.5457,1.0811,0.032441,0.026775,0.048602,1.4326,0.92042
0.6539,2.3144,0.21629,0.1622,0.014478,0,1.0995,0.10828
0.36314,2.2277,0.072097,0.32441,0.041056,0.11853,0.76649,0.10828
0.22895,1.6495,0,0.25953,0.013279,0.057023,0.39646,0.036095
0.34077,1.0134,0,0.38929,0,0.09943,0.21144,0.10828
0.5868,0.49306,0.10995,0.38929,0.052708,0.14669,0.13744,0.23462
0.11712,0.37743,0.0010441,0.32441,0.074794,0.0021858,0.28545,0.30681
0.027652,0.26179,5.6412e-07,0.22709,0.10284,0.047377,0.32245,0.41509
0.027652,0.23288,4.4643e-10,0.19465,0.034788,0.07529,0.76649,0.93846
0.027652,0.14615,7.3016e-07,0.12976,0.040525,0.022625,1.3215,0.83018
0.027652,0.088326,0.0023082,0.1622,0.052422,0.020362,2.1356,0.36095
0.36314,0.55088,2.956,0.064882,0.06824,0.16056,2.3576,0.48728
0.027652,1.5049,0,0.064882,0.14568,0.074539,1.5066,0.054142
0.027652,2.9504,0,0,0.30499,0.16808,0.95151,0.07219
0.027652,3.7599,0,0.12976,1.6113,0.26162,0.61848,0.018047
0.027652,2.4878,0,0.35685,2.5034,0.26162,0.39646,0.054142
0.027652,1.7073,0,1.0381,3.1407,0.49546,0.28545,0.036095
0.027652,1.1291,0,1.5896,3.0132,0.72931,0.21144,0.054142
0.027652,0.81107,0,1.3301,3.3,0.40193,0.35946,0.25266
0.027652,0.6087,0,1.395,2.7902,0.54223,0.13744,0.3429
0.027652,0.37743,0,1.2328,2.4397,0.30839,0.39646,1.0107
0.027652,0.26179,0,1.4274,1.5476,0.21485,0.69249,1.0107
0.027652,0.14615,0,0.97323,0.91036,0.16808,1.5806,1.1911
0.027652,0.088326,0,0.55149,0.65546,0.12131,2.6537,0.64971
0.027652,0.059416,0,0.22709,0.46429,0.074539,2.7277,0.36095
0.31841,1.6784,2.962,0,0.24126,1.197,0.98851,0.30681
1.1907,0.6087,0.93693,0.064882,0.97408,3.3952,0.95151,0.46923
1.392,0.23288,0.072097,0.19465,1.4201,1.0567,0.8035,0.18047
1.1236,0.20397,0,0.32441,1.4839,0.30839,0.61848,0.23462
1.9064,0.14615,0,0.90834,1.452,0.16808,0.8035,1.4257
2.2419,0.059416,0,1.0057,0.78291,0.12131,1.9136,0.93846
1.3472,0.059416,0.10995,0.8759,0.65546,0.12131,2.8017,0.81213
0.29604,0.11724,0.0011435,0.35685,0.27312,0.074539,3.1717,0.32485
0.072384,0.2907,5.973e-07,0.1622,0.14568,0.074539,2.5056,0.090237
0.050018,2.0831,4.301e-10,0.064882,0.14568,0.074539,1.9506,0.10828
0.027652,2.8637,6.9806e-07,0.032441,0.36871,0.16808,1.5806,0.054142
0.027652,2.8059,0.0022842,0.097323,1.1971,0.12131,0.8035,0.018047
0.25131,1.9964,2.956,0.25953,2.376,1.6647,0.50747,0.090237
0.16185,4.5983,2.9271,0,0.46429,1.4776,0.8775,0.16243
0.4526,2.0253,0.50468,0.42173,1.8981,2.9742,0.50747,0.27071
0.76573,0.8978,0,1.1354,3.1088,0.72931,0.39646,0.25266
1.213,0.37743,0,2.6601,2.9814,0.44869,0.35946,0.48728
2.1077,0.14615,0,2.9521,2.4716,0.35516,0.50747,1.3536
2.3313,0.088326,0,3.3738,1.675,0.16808,1.7286,1.534
1.6827,0.059416,0,3.5036,0.91036,0.074539,3.3197,0.7219
1.2354,0.030506,0,2.7575,0.68732,0.074539,4.3558,0.19852
1.1236,0.030506,0,1.9465,0.33685,0.074539,4.7258,0.036095
0.87756,0.030506,0,1.0381,0.24126,0.074539,4.0598,0.036095
0.76573,0.030506,0,0.84346,0.17754,0.074539,3.5417,0.036095
1.1459,0.030506,0,0.38929,0.11382,0.074539,2.4686,0.090237
1.2354,0.11724,0,0.22709,0.081956,0.074539,1.5436,0.19852
0.27368,5.003,2.9968,0.032441,0.94222,1.9921,0.8775,0.10828
0.43024,2.0253,1.2248,0.77858,2.9495,4.6112,0.43346,0.43314
0.4526,0.72434,0.18525,2.5304,3.5867,1.3841,0.28545,0.12633
0.11712,0.40634,0.0010421,2.6601,3.3318,0.77608,0.32245,0.18047
0.050018,0.2907,5.2591e-07,2.206,3.4593,0.63577,0.24845,0.379
0.027652,0.14615,2.094e-10,2.0113,2.3441,0.21485,0.50747,0.59556
0.027652,0.088326,8.0325e-14,1.3301,1.6113,0.074539,0.76649,0.92042
0.027652,0.059416,0,0.90834,1.0697,0.074539,1.2475,1.2633
0.027652,0.030506,8.5709e-14,0.74614,0.65546,0.12131,1.8766,0.59556
0.027652,0.11724,2.6232e-10,0.22709,0.40057,0.074539,2.5056,0.32485
0.027652,0.55088,8.0237e-07,0.064882,0.27312,0.074539,2.0246,0.16243
0.027652,2.2566,0.0024044,0.064882,0.24126,0.074539,1.4326,0.090237
0.25131,4.4248,2.9199,0.064882,0.68732,1.4309,0.8405,0.12633
0.34077,1.794,2.7877,0.064882,0.081956,1.8985,1.1735,0.25266
1.0118,0.81107,1.2973,0.032441,0.75105,3.3484,0.65548,0.25266
1.3249,0.31961,0.072074,0.35685,1.7388,1.3841,0.58148,0.52337
1.5038,0.17506,0.1478,0.94078,1.9618,0.30839,0.58148,0.61361
0.34077,0.14615,0.0013397,1.0057,1.4201,0.12131,0.65548,0.70385
0.050018,0.14615,6.1578e-07,0.94078,0.84663,0.16808,1.2105,0.90237
0.027652,0.11724,2.3638e-10,0.68126,0.52802,0.074539,2.2836,0.63166
0.027652,0.17506,8.6875e-14,0.32441,0.30499,0.074539,2.4316,0.25266
0.027652,0.26179,8.4766e-14,0.064882,0.17754,0.074539,2.1726,0.19852
0.027652,1.158,2.6232e-10,0,0.081956,0.074539,1.7656,0.16243
0.027652,1.5627,8.0237e-07,0,0.17754,0.074539,1.3585,0.07219
0.027652,1.8229,0.0024044,0.064882,0.40057,0.074539,0.95151,0.090237
0.29604,1.8518,2.956,0.19465,1.1971,1.5712,0.61848,0.12633
0.25131,1.5338,2.962,0,0.11382,1.5712,1.4696,0.018047
1.0565,0.63761,0.86486,0,0.52802,4.6112,1.3955,0.39704
0.69863,0.26179,0,0.032441,1.3564,1.197,1.1735,0.07219
0.74336,0.14615,0,0.42173,1.5794,0.26162,0.69249,0
1.3025,0.030506,0.11055,1.0057,1.0697,0.26162,0.58148,0.090237
0.22895,0.059416,0.0011814,1.2003,0.6236,0.21485,0.72949,0.48728
0.027652,0.030506,6.4593e-07,0.64882,0.33685,0.074539,1.0995,0.66775
0.027652,0.20397,2.4347e-10,0.25953,0.27312,0.074539,1.5066,0.39704
0.027652,0.40634,1.6387e-13,0.12976,0.081956,0.074539,1.2845,0.43314
0.027652,0.40634,2.5697e-10,0.097323,0.081956,0.074539,1.0255,0.57752
0.027652,0.55088,7.9435e-07,0.032441,0.050094,0.21485,1.0625,0.45118
0.027652,0.86889,0.0024044,0.032441,0.11382,0.074539,1.4326,0.3429
0.36314,1.3315,3.1362,0,0.2094,1.5244,1.1735,0.21657
0.40787,1.9675,2.8574,0.064882,0.14568,2.3195,0.8035,0.379
1.5038,1.0424,0.5045,0.097323,1.0378,3.4887,0.69249,0.54142
1.5262,0.43525,0,0.81102,2.153,1.4309,0.43346,0.36095
1.4143,0.059416,0,1.914,2.9495,0.63577,0.58148,1.0287
1.884,0.059416,0,2.5628,2.822,0.35516,1.4326,1.534
2.2866,0.030506,0,3.3414,1.7706,0.16808,2.5797,0.97456
1.5709,0.030506,0,3.1468,1.0059,0.074539,3.4307,0.70385
1.6827,0.030506,0,3.6334,0.59174,0.074539,3.2827,0.32485
1.213,0.030506,0,2.4331,0.43243,0.074539,2.7277,0.28876
1.0565,0.059416,0.1454,1.2328,0.17754,0.21485,2.0616,0.23462
0.29604,0.088326,0.0010516,0.51905,0.14568,0.12131,1.5066,0.21657
0.050018,0.20397,0.0015393,0.1622,0.11382,0.074539,1.2105,0.32485
0.36314,0.83998,2.5955,0,0.050094,1.5244,1.1735,0.70385
