"GI_mRNA","LHY_mRNA","Light*P","PRR5_NI_mRNA","PRR7_mRNA","PRR9_mRNA","TOC1_mRNA","Y_mRNA"
2.0265,3.0968,0.83221,0.84391,0.7479,3.9892,1.0302,1.3246
1.1192,3.0384,0.069354,0.16878,1.2487,2.1285,0.67986,0.32774
0.70506,2.8044,0.10667,0.50635,1.812,1.1982,0.48522,0.25946
0.212,1.8685,0.00097291,1.1815,2.3128,0.90436,0.3295,0.054624
0.07394,1.2251,5.4384e-07,2.5317,2.6049,0.95333,0.26462,0.013656
0.034495,0.64018,2.1934e-10,1.6878,2.3962,1.1982,0.23866,0.16387
0.034495,0.37697,8.4543e-14,1.6878,1.812,0.80644,0.27759,0.43699
0.034495,0.25998,8.3322e-14,1.3503,1.4573,0.56161,0.36843,0.71011
0.034495,0.17224,2.5242e-10,0.84391,0.91482,0.16989,0.87451,1.2154
0.034495,0.17224,7.6437e-07,0.33756,0.64358,0.12093,1.2379,1.4475
0.034495,0.143,0.0022905,0,0.3932,0.071962,1.4585,1.5704
0.80367,0.55244,3.0525,0,0.18455,1.7857,1.8607,1.748
0.76423,0.46471,2.4142,1.3503,1.1026,1.443,0.53712,1.4475
2.2829,2.3365,1.1096,1.1815,0.85222,2.9609,0.65391,1.3519
1.7109,2.6289,0.20813,1.8566,1.2695,2.2264,0.56308,0.49162
1.0601,2.5997,0.069354,2.1942,1.9163,1.6388,0.38141,0.20484
0.52756,2.4534,0.24821,1.6878,2.3545,1.443,0.26462,0.06828
0.15283,1.7515,0.0010159,1.6878,2.2919,1.1492,0.19973,0
0.054217,1.1666,5.6504e-07,3.0381,2.4171,0.8554,0.082945,0.095592
0.034495,0.55244,2.2081e-10,1.519,2.2084,1.0513,0.095922,0.20484
0.034495,0.28923,1.5243e-13,1.1815,1.7703,0.56161,0.13485,0.43699
0.034495,0.20149,2.3697e-10,1.0127,1.666,0.21886,0.14783,0.83302
0.034495,0.143,7.3348e-07,1.0127,1.1443,0.12093,0.61498,0.92861
0.034495,0.11375,0.0022211,1.0127,0.70617,0.12093,0.9913,1.2837
0.80367,0.69867,2.9832,0.67513,0.37233,2.2264,1.3806,1.5295
0.40922,0.49395,2.9843,3.3756,0.99828,1.9326,0.43331,1.5841
2.8351,2.3072,1.0403,1.3503,0.95655,5.654,0.92642,1.4475
1.7109,2.3072,0.069376,0.67513,1.3112,2.1285,0.83558,0.61452
1.0995,1.8978,0,0.84391,1.6242,1.2471,0.44629,0.27312
0.78395,1.7808,0,1.1815,2.125,1.1002,0.36843,0.19118
0.88256,2.6874,0,3.0381,2.2293,0.8554,0.21271,0.13656
0.7445,2.4242,0,3.0381,2.4797,1.1002,0.12187,0.095592
0.567,2.3072,0,2.0254,2.897,1.0023,0.095922,0.054624
0.48811,2.3365,0,1.6878,2.7927,1.0023,0.095922,0.027312
0.44867,2.4242,0.10493,3.0381,2.7092,1.2961,0.082945,0.06828
0.093662,1.5176,0.00096485,2.1942,2.5631,1.1002,0.082945,0.027312
0.054217,0.87415,0.0017127,3.2069,2.4379,0.75747,0.1089,0.16387
0.3895,1.0496,2.6016,2.8693,2.6049,1.7368,0.13485,0.36871
