"GI_mRNA","LHY_mRNA","Light*P","PRR5_NI_mRNA","PRR7_mRNA","PRR9_mRNA","TOC1_mRNA","Y_mRNA"
0.024427,0.27951,2.3023e-10,0.66053,1.1308,0.089698,2.9633,1.1333
0.024427,0.19358,8.5709e-14,0.41283,0.81678,0.041204,3.116,1.1796
0.024427,0.19358,8.6153e-14,0.082566,0.34573,0.041204,3.2178,1.0177
0.024427,0.19358,2.6173e-10,0,0.26722,0.041204,3.0015,0.91358
0.024427,0.10765,7.8455e-07,0,0.18871,0.041204,2.7852,1.0061
0.024427,0.10765,0.0023749,0,0.1102,0.041204,2.7089,1.0986
0.46733,1.3966,2.8414,0,0.1102,1.6415,2.658,1.5959
0.40406,1.1388,3.0248,0,0.1102,1.5445,2.9761,1.6653
2.2811,0.96693,0.93481,0,0.58126,3.2418,3.027,3.1571
2.2073,0.45136,0.14387,0.082566,1.7589,0.72012,2.9379,2.9836
2.2073,0.36543,0,0.66053,1.7589,0.23518,2.6071,3.2149
1.9331,0.36543,0.29413,0.66053,1.4448,0.33217,3.1415,3.2843
0.30915,0.45136,0.0010032,0.4954,1.0523,0.23518,3.1542,1.5381
0.066608,0.45136,5.2729e-07,0.16513,0.58126,0.041204,3.0779,1.2143
0.024427,0.27951,2.1779e-10,0.2477,0.26722,0.041204,2.7725,1.0524
0.024427,0.27951,1.6342e-13,0.41283,0.18871,0.041204,2.9761,0.83263
0.024427,0.19358,2.457e-10,0.16513,0.18871,0.041204,2.7598,0.98297
0.024427,0.19358,7.6854e-07,0,0.1102,0.041204,2.5053,1.1102
0.024427,0.19358,0.002327,0,0.1102,0.041204,2.8361,1.1449
0.42515,1.3106,3.2011,0,0.1102,2.0294,2.6707,1.4108
0.49897,1.9981,2.5728,0,0.1102,1.1081,3.0397,1.434
2.2179,1.9121,0.93481,0,1.2093,3.8722,2.6453,2.4516
2.0386,0.70915,0.071934,0.66053,2.858,1.1081,2.5435,2.7176
2.3971,0.27951,0,2.0642,3.6431,0.33217,2.4799,2.7061
2.4604,0.10765,0,3.7155,2.2299,0.089698,2.7979,3.2033
2.0913,0.10765,0,3.7155,1.5234,0.041204,3.0397,3.2033
2.3549,0.10765,0,3.0549,0.81678,0.041204,2.9633,3.3768
2.3233,0.45136,0,2.5596,0.58126,0.041204,3.0906,3.7353
2.6819,0.19358,0,1.4862,0.34573,0.089698,3.1924,3.4577
2.1968,0.62322,0.14507,0.82566,0.26722,0.23518,2.6707,3.0992
0.47788,0.70915,0.00097603,0.57796,0.26722,0.089698,2.7216,1.4687
0.077154,0.27951,0.0016558,0.33026,0.18871,0.041204,2.8488,0.77481
0.4357,1.2247,2.5537,0.33026,0.1102,1.7385,3.0779,1.5034
