"GI_mRNA","LHY_mRNA","PRR5_NI_mRNA","PRR7_mRNA","PRR9_mRNA","TOC1_mRNA","Y_mRNA"
-0.030118,0.093603,-0.048671,-0.13328,-0.08914,1.7212,-0.073287
0.013469,-0.65284,0.034138,0.056315,0.056564,-2.2129,0.08094
0.25181,2.9326,-0.073199,-0.059738,0.93382,-2.997,0.39546
0.41639,2.2655,0.18668,0.14865,0.68659,0.28345,0.49895
1.4366,1.2503,-0.24034,0.16957,2.1902,-0.35918,2.0586
1.3653,-1.2058,-0.24104,2.5969,-0.59447,-0.30373,0.96987
0.40746,-1.8269,0.55722,1.8835,-2.4328,-0.024512,0.24647
-0.69105,-0.29349,2.8615,-1.0118,-0.51537,0.49269,0.53885
-1.3301,-0.23938,1.5238,-1.6097,-0.23594,1.0357,-2.173
-1.1871,-0.15182,-1.5959,-0.78234,-0.10492,1.2874,-2.2309
-0.48058,-0.12207,-1.5839,-0.47382,0.0085876,0.94086,0.20411
0.055656,-0.20232,-0.87386,-0.45791,-0.027321,0.092018,0.13653
0.07761,0.034005,-0.44112,-0.19587,0.014192,-0.68323,-0.36291
-0.058649,-0.01188,-0.082815,-0.011661,-0.03596,-0.80695,0.23685
0.029586,-0.45028,-0.0073705,-0.08284,-0.23389,-0.31634,-0.43535
0.28784,2.1576,-0.017066,-0.10483,1.7778,0.1374,0.029363
0.419,2.3013,0.22507,0.22234,1.4142,0.16564,1.6022
1.4869,1.1147,-0.29994,-1.0006,2.4694,-0.73516,0.6785
1.7358,-1.6078,0.11184,2.613,-0.48957,-1.4311,0.5111
-0.13975,-2.0928,0.89957,2.4945,-2.7409,-1.056,0.086748
0.17612,-0.35237,1.7923,-0.77806,-0.72319,0.34188,0.67228
0.071467,-0.13932,1.9733,-1.3939,-0.15471,1.63,0.91606
0.32669,0.05603,0.41859,-1.4479,-0.0073917,2.0129,0.20054
-0.10464,0.3177,-1.7866,-0.53923,-0.011117,1.6701,-0.32953
-0.2505,0.29348,-1.9565,-0.015367,-0.05427,0.71358,-0.10944
0.60093,0.68957,-0.55035,-0.31866,0.30134,-0.92923,-0.30632
-2.3175,0.81788,-0.07986,-0.1323,0.046084,-2.1774,-1.5341
-1.9812,-1.4778,-0.42617,-0.10511,-0.41735,-1.683,-1.7617
0.67769,1.6186,-0.28965,-0.10603,1.183,-0.1287,-0.37199
0.55189,2.5995,0.17855,0.17801,1.0547,0.74787,0.71521
