"GI_mRNA","LHY_mRNA","Light*P","PRR5_NI_mRNA","PRR7_mRNA","PRR9_mRNA","TOC1_mRNA","Y_mRNA"
0.062575,0.20808,0.0022589,1.3459,1.349,0.41699,0.059828,2.1394
1.9063,0.55142,3.2085,1.3459,1.0191,1.5669,0.00039322,3.272
0.78208,0.67404,2.8258,0.50469,0.018761,0,2.4427,1.678
2.8057,2.121,0.85529,0.33646,0.027444,0.07615,1.6338,1.8038
1.1418,2.3662,0.1426,0.84116,0.07888,0.038197,0.93277,0.37754
0.51227,2.5624,0,0.67293,0.014079,0.11314,0.66313,0.041949
0.51227,1.8021,0,2.0188,0.041063,0.02792,0.3935,0.083898
0.28742,1.8757,0,2.6917,0.019911,0.1178,0.17779,0.12585
0.60221,1.9493,0.14498,2.6917,0.017055,0.057312,0.17779,0.25169
0.15251,1.0909,0.00086044,3.7011,0.066562,0.034152,0.12386,0.1678
0.062575,0.62499,5.7429e-07,2.6917,0.030458,0.048057,0.069932,0.29364
0.062575,0.37975,4.5226e-10,2.3552,0.036917,0.15161,0.12386,0.62923
0.062575,0.25713,7.2208e-07,2.3552,0.0097662,0.10252,0.44742,1.1746
0.062575,0.15903,0.0023064,2.0188,0.036451,0.12194,0.60921,1.2585
1.6815,0.57594,2.7094,1.8505,0,0.13844,1.2024,3.8593
1.4117,0.37975,2.7569,1.0094,1.1634,1.7669,1.5799,3.314
0.24245,0.25713,0,1.0094,0.751,0.36699,2.8202,2.475
0.062575,0.18356,0,0.50469,0.56541,0.217,3.3595,0.71313
0.062575,0.40427,0,0.33646,0.42107,0.067009,3.1438,0.33559
0.062575,1.2871,0,0.16823,0.27672,0.067009,2.3888,0.12585
0.062575,2.6605,0,0.33646,0.40045,0.067009,1.4181,0.1678
0.062575,3.8622,0,0.33646,0.95721,0.067009,0.87884,0.083898
0.062575,4.3526,0,1.5141,1.514,0.167,0.60921,0.041949
0.062575,4.8186,0,1.6823,2.112,0.56698,0.3935,0.041949
0.062575,4.0583,0,3.0282,2.4831,0.41699,0.33957,0.041949
0.062575,3.1755,0,2.5235,2.7925,0.61698,0.33957,0.041949
0.062575,2.0964,0,3.0282,2.8956,0.76697,0.28564,0
0.062575,1.3362,0,2.0188,2.8956,0.86696,0.23171,0
1.3217,0.69856,2.9981,0.67293,1.0809,1.5169,1.526,3.8174
3.2104,1.9983,0.78401,0.33646,0.89535,3.9668,2.5506,1.9716
1.4566,2.0719,0.071299,0.67293,0.95721,1.2669,2.3349,0.58729
1.1868,2.0474,0,1.6823,1.514,0.41699,1.6878,0.20974
0.82705,2.1945,0,1.8505,2.0501,0.267,1.1485,0.083898
0.60221,1.9738,0,2.0188,2.4007,0.267,0.87884,0.1678
0.82705,2.2926,0.14498,2.6917,2.8749,0.41699,0.50135,0.083898
0.19748,1.2871,0.0012292,1.6823,2.7512,0.36699,0.44742,0.1678
0.15251,0.89475,5.7429e-07,1.6823,2.9574,0.96696,0.33957,0.29364
0.062575,0.55142,4.3072e-10,2.5235,2.8337,0.71697,0.28564,0.54534
0.062575,0.4288,7.3002e-07,2.5235,2.3182,0.71697,0.23171,1.3424
0.062575,0.30618,0.0022589,1.8505,2.1326,0.71697,0.50135,1.7619
1.7714,0.52689,2.745,2.0188,1.5965,1.5169,1.0946,3.5237
0.91699,0.57594,2.7569,0.67293,0.95721,1.6669,2.3888,2.3491
2.7607,2.219,0.85559,0.50469,0.95721,3.5668,2.3888,1.4263
1.0969,1.9983,0.071299,0.67293,1.3902,1.067,1.472,0.41949
0.82705,1.8757,0,1.0094,1.7614,0.61698,1.0406,0.29364
0.96196,1.9248,0,1.5141,1.7408,0.41699,0.82492,0.41949
0.96196,1.8021,0,1.6823,1.8851,0.46699,0.33957,0.33559
1.2767,1.7531,0,2.0188,2.0501,0.71697,0.23171,0.46144
0.96196,1.9738,0,2.5235,2.6069,0.76697,0.12386,0.41949
1.3667,1.9248,0,3.1964,2.8131,0.71697,0.17779,0.71313
1.9963,1.7531,0,3.7011,3.1224,0.66697,0.069932,0.83898
1.3217,2.0474,0,2.3552,3.1636,1.1669,0.17779,0.71313
1.3217,1.9002,0,2.6917,3.1224,1.6169,0.12386,0.62923
1.5016,1.8021,0,2.8599,3.0399,1.2669,0.069932,0.41949
1.0069,0.4288,2.8258,2.187,1.0397,1.8669,1.5799,3.1042
3.9299,1.7776,0.92627,1.3459,1.0603,4.7167,2.1192,2.9364
1.9513,2.0719,0.1832,0.50469,1.2665,1.6669,2.281,0.75508
0.37736,1.6795,0.0011814,0.67293,1.5758,0.66697,1.2024,0.33559
0.15251,1.2136,6.1237e-07,1.8505,2.0501,0.56698,0.60921,0.46144
0.062575,0.99285,2.4347e-10,2.0188,1.947,0.31699,0.44742,0.29364
0.062575,0.60046,8.793e-14,1.6823,1.9264,0.56698,0.50135,0.71313
0.062575,0.45332,0,2.187,1.8027,0.36699,0.82492,2.2233
0.062575,0.28165,8.6597e-14,1.8505,1.3902,0.167,1.2024,2.2652
0.062575,0.18356,2.6207e-10,1.3459,0.77162,0.267,2.281,1.8877
0.062575,0.20808,7.8556e-07,0.84116,0.35921,0.067009,1.9574,1.0068
0.062575,0.18356,0.002354,0,0.21486,0.067009,2.3349,0.79703
0.64718,0.8457,2.8876,0,0.153,1.5669,1.9574,1.3424
1.4117,0.40427,2.8947,0.67293,0.93659,1.8169,1.4181,2.8945
2.401,1.7776,1.0691,1.3459,0.97783,4.3168,1.6338,2.0136
1.5016,2.0474,0.21383,1.1776,1.514,1.2669,1.1485,0.33559
0.60221,2.0229,0.21925,1.6823,1.5758,0.81697,1.1485,0.20974
0.19748,1.5324,0.0010249,2.8599,1.6583,0.31699,0.77099,0.041949
0.062575,1.2136,5.3389e-07,2.0188,1.6996,0.51698,0.55528,0.12585
0.062575,0.64951,2.3099e-10,2.6917,1.9882,0.66697,0.33957,0.37754
0.062575,0.37975,8.2157e-14,2.3552,1.947,0.267,0.28564,0.62923
0.062575,0.18356,8.3045e-14,1.8505,1.5758,0.46699,0.50135,2.0555
0.062575,0.085461,2.5677e-10,0.84116,1.1428,0.36699,1.2024,2.475
0.062575,0.060937,7.935e-07,1.0094,0.62728,0.11701,2.5506,2.9364
0.062575,0.085461,0.0023778,0.33646,0.44169,0.067009,3.0899,1.0068
0.96196,0.64951,2.9946,0.16823,0.31796,1.6169,2.5506,1.3004
1.0069,0.82118,2.8258,0.33646,1.3078,1.4169,1.472,1.8458
2.6258,2.1945,1.3542,0,1.1634,3.9168,1.526,1.5521
1.7714,2.3171,0.071299,1.0094,1.5965,1.5669,1.3103,0.88093
1.0969,1.7776,0.071277,1.1776,1.6996,0.91696,0.93277,0.71313
1.1418,1.6305,0.10933,1.5141,1.9264,0.66697,0.55528,0.62923
0.19748,1.1645,0.0010689,1.6823,1.9882,0.86696,0.50135,0.50339
0.062575,0.67404,5.3923e-07,1.3459,1.8233,0.56698,0.44742,0.79703
0.062575,0.47784,2.1587e-10,1.6823,1.8439,0.76697,0.50135,1.3004
0.062575,0.3307,1.5676e-13,1.5141,1.5346,0.36699,0.9867,1.5941
0.062575,0.2326,2.5148e-10,1.1776,1.184,0.41699,1.1485,1.5941
0.062575,0.10998,7.935e-07,0.16823,0.79224,0.11701,1.7417,1.7619
0.062575,0.085461,0.0023778,0.50469,0.56541,0.067009,3.5752,0.96483
0.78208,0.72308,3.0302,0.16823,0.33859,1.6669,3.737,0.67118
0.82705,0.74761,2.8947,1.5141,0.8541,2.1169,3.5752,1.5102
2.0862,2.3662,0.99784,0.84116,0.81286,3.6668,3.3595,0.92288
1.0969,2.2681,0.071299,0.50469,1.2871,0.96696,2.1192,0.1678
0.60221,2.3662,0,0.50469,1.8851,0.217,1.3642,0.041949
0.28742,2.7095,0,0.33646,1.9882,0.217,0.77099,0.041949
0.37736,2.4398,0,1.6823,2.4625,0.31699,0.3935,0.041949
0.37736,3.151,0,2.5235,2.6069,0.267,0.28564,0.041949
0.51227,2.3417,0,3.0282,3.0811,0.41699,0.12386,0.20974
0.73711,2.1945,0,1.6823,2.8749,0.46699,0.17779,0.20974
0.33239,2.0474,0.28758,2.0188,3.0399,0.51698,0.23171,0.1678
0.15251,1.5324,0.0011125,2.0188,3.1842,1.1169,0.28564,0.1678
0.062575,1.0174,0.0015936,3.5329,3.0811,0.96696,0.23171,0.37754
1.1868,0.91928,2.5668,2.3552,2.7512,2.4669,0.12386,0.83898
