"GI_mRNA","LHY_mRNA","Light*P","PRR5_NI_mRNA","PRR7_mRNA","PRR9_mRNA","TOC1_mRNA","Y_mRNA"
1.126,1.9536,0,1.1555,2.3131,0.56315,0.35375,0.54204
1.6684,2.5375,0,0.96288,2.5316,0.61141,0.44553,1.1202
1.465,2.1361,0.14584,2.1183,2.9445,0.80443,0.44553,1.2286
0.24464,1.4792,0.0011376,2.8886,3.0417,0.9492,0.26196,0.65045
0.10904,1.0413,5.6122e-07,2.8886,2.6045,0.41839,0.35375,0.86727
0.075144,0.63984,4.5497e-10,3.4664,2.3373,0.37013,0.675,1.3732
0.075144,0.42088,7.5035e-07,2.8886,1.803,0.37013,1.3175,1.6261
0.075144,0.34789,0.0023442,1.9258,1.3172,0.080598,1.7305,1.6261
0.71923,0.56685,2.9408,1.5406,0.90432,2.0591,1.8223,2.4211
0.82093,0.8223,2.9814,0.57773,1.463,1.6248,1.4552,3.1438
2.5498,3.2309,1.2193,0.96288,1.1472,4.4236,2.1436,2.5295
1.1599,3.2309,0,0.7703,1.7301,1.1422,1.4552,0.43363
0.48194,2.9389,0,1.7332,1.9487,0.41839,1.1339,0.21682
0.48194,2.574,0,1.5406,2.143,0.22536,0.76679,0.25295
0.85483,2.5375,0,2.6961,2.3373,0.22536,0.44553,0.14454
0.68533,2.8294,0,2.5035,2.6774,0.41839,0.35375,0.46977
0.38024,1.9171,0,2.5035,3.1631,0.56315,0.30785,0.43363
1.0582,1.3697,0,2.5035,2.9688,0.9492,0.26196,0.36136
1.8379,1.3332,0,3.6589,3.1631,0.99746,0.26196,1.1202
2.2447,1.0413,0,2.5035,2.7745,1.1422,0.30785,1.8068
2.9905,0.8588,0,2.6961,2.6045,0.65967,0.72089,2.385
3.2278,0.78581,0,2.3109,2.2159,0.32188,0.99625,2.8909
0.78703,0.42088,2.7387,1.7332,1.2686,1.5283,1.547,3.3245
2.7871,1.8806,0.57342,0.96288,1.0015,3.0724,2.8779,2.4934
1.0921,1.6981,0.14744,1.5406,1.3415,0.90094,2.6025,0.43363
0.41414,1.2602,0.0010368,0.96288,1.5844,0.56315,1.5929,0.18068
0.24464,0.93178,5.9072e-07,1.5406,1.7058,0.032342,1.7305,0.14454
0.075144,0.60334,2.3648e-10,1.348,1.5844,0.032342,1.4552,0.3975
0.075144,0.53036,8.5709e-14,0.96288,1.2201,0.032342,1.3634,0.21682
0.075144,0.63984,0,0.7703,0.78288,0.080598,1.088,0.18068
0.075144,2.1361,8.6153e-14,0.19258,0.58857,0.080598,1.088,0.21682
0.075144,3.2674,2.6097e-10,0.19258,0.78288,0.032342,0.675,0.36136
0.075144,2.9754,7.9825e-07,0.19258,1.0258,0.46664,0.72089,0.21682
0.075144,2.0996,0.002392,1.5406,1.3172,0.56315,0.53732,0.36136
0.92263,1.5522,3.1559,2.1183,1.6816,2.0108,0.39964,1.2648
1.126,0.63984,2.8427,0.7703,1.0258,1.1422,1.5929,2.6741
2.143,3.0119,0.71701,0.96288,1.0015,3.6515,1.8682,1.7707
1.0921,2.3915,0.071703,1.1555,1.7544,0.9492,1.3634,0.18068
0.71923,2.501,0.14704,1.5406,2.3131,0.27362,0.81268,0.14454
0.17684,2.355,0.0010813,2.3109,2.1187,0.22536,0.39964,0.036136
0.10904,2.7929,6.0423e-07,2.1183,2.2645,0.17711,0.30785,0.18068
0.075144,2.4645,2.2957e-10,2.6961,2.3859,0.37013,0.21607,0.54204
0.075144,1.8806,8.6597e-14,2.5035,2.4588,0.5149,0.26196,0.54204
0.075144,1.2602,8.4377e-14,3.8515,2.2402,0.32188,0.44553,0.75886
0.075144,0.78581,2.6363e-10,2.8886,2.2402,0.32188,0.39964,0.97568
0.075144,0.42088,7.9026e-07,1.5406,1.633,0.37013,0.44553,1.337
0.075144,0.34789,0.0023681,0.57773,1.3172,0.12885,1.3175,1.8429
0.78703,1.2967,2.9408,0.96288,0.92861,1.1422,1.547,2.0598
0.48194,0.60334,2.6347,0.19258,0.39427,1.287,2.5566,0.54204
2.3125,2.8659,1.0038,0,0.27283,3.6998,2.0059,1.0118
1.6006,2.9024,0.14345,0.19258,0.56429,1.0457,1.2257,0.21682
0.68533,2.7929,0,0.38515,1.3901,0.41839,0.76679,0.036136
0.75313,2.9754,0.32994,0.96288,1.973,0.46664,0.49143,0.072272
0.17684,2.355,0.0011003,0.96288,1.803,0.5149,0.44553,0.21682
0.10904,1.8076,5.508e-07,1.5406,2.1673,0.46664,0.21607,0.14454
0.075144,1.2967,2.1994e-10,1.9258,2.6531,0.41839,0.21607,0.32523
0.075144,1.1143,1.6431e-13,1.5406,2.4102,0.37013,0.21607,0.65045
0.075144,0.71282,2.5298e-10,2.5035,1.973,0.27362,0.39964,1.2648
0.075144,0.56685,7.743e-07,1.5406,1.7301,0.27362,0.85857,1.7707
0.075144,0.34789,0.0023681,0.57773,1.1958,0.17711,1.5929,1.8068
0.78703,0.78581,3.1559,0.19258,0.83146,1.3352,2.4648,1.9152
0.92263,0.23841,2.9467,1.9258,1.0743,1.9143,2.3272,2.0236
2.6176,1.2602,1.2189,0.57773,0.56429,4.6166,3.1991,1.9514
1.5667,1.6981,0.14345,0.38515,0.51571,1.5283,3.4286,0.61431
0.95653,2.1361,0,0.19258,0.56429,0.22536,2.2813,0.10841
0.58364,2.6105,0,0.19258,1.1958,0.12885,1.4093,0
0.75313,3.6323,0,0.96288,1.6087,0.080598,0.90447,0.036136
0.54974,2.9754,0,2.1183,1.973,0.27362,0.58321,0.14454
0.38024,2.8294,0,3.0812,2.7502,0.56315,0.35375,0.28909
0.54974,2.7565,0,1.5406,2.9445,0.85269,0.30785,0.54204
0.71923,1.8441,0.10849,1.9258,3.2117,0.9492,0.21607,0.54204
0.14294,1.1143,0.0010462,2.5035,3.0174,0.5149,0.21607,0.36136
0.075144,0.74932,0.0018185,2.8886,2.5316,0.56315,0.35375,0.54204
0.51584,0.8223,2.4746,3.4664,2.4102,1.4318,0.44553,0.93954
