"GI_mRNA","LHY_mRNA","Light*P","PRR5_NI_mRNA","PRR7_mRNA","PRR9_mRNA","TOC1_mRNA","Y_mRNA"
0.013877,0.087678,2.5754e-10,0,0.17771,0.068428,2.2945,1.0936
0.013877,0.087678,7.7979e-07,0,0.17771,0.068428,2.2461,1.2986
0.013877,0.087678,0.0023367,0,0.17771,0.068428,2.6698,1.3898
0.48681,0.89645,3.118,0,0.10777,1.593,2.7061,1.5264
0.384,0.96385,2.8786,0,0.10777,2.2537,2.7909,1.629
2.3477,1.0312,0.9806,0,0.87703,2.8127,2.6698,3.0073
2.1318,0.35727,0.14009,0.30542,1.926,1.2373,2.3187,2.3352
1.8953,0.42467,0.10773,1.1453,2.6253,0.52581,2.1855,1.7201
0.384,0.35727,0.00095805,0.76354,1.8561,0.57663,2.4882,0.9341
0.024158,0.15508,4.9188e-07,0.45812,1.1568,0.17007,2.2098,0.68348
0.013877,0.15508,2.1605e-10,0.076354,0.52737,0.11925,2.2945,0.94549
0.013877,0.087678,7.9936e-14,0.076354,0.24764,0.11925,2.234,0.94549
0.013877,0.087678,8.0824e-14,0,0.24764,0.11925,2.2945,1.2417
0.013877,0.087678,2.4453e-10,0,0.10777,0.068428,2.355,1.1278
0.013877,0.087678,7.408e-07,0,0.10777,0.068428,2.5245,1.1847
0.013877,0.087678,0.00229,0,0.10777,0.068428,2.2945,1.4125
0.48681,1.2334,2.9078,0,0.10777,2.1012,2.5245,1.8112
0.34288,0.82905,2.777,0,0.17771,2.0504,2.4398,1.7429
2.2655,0.76166,0.77047,0,1.5064,3.9816,2.5487,3.2921
2.101,0.28987,0.14013,0.53448,3.3247,0.67827,2.4519,3.201
2.4402,0.22247,0,2.0616,3.1149,0.22089,2.4277,3.2466
2.029,0.28987,0.21488,2.7487,2.0659,0.32253,2.694,3.2807
0.37372,0.15508,0.0015146,1.5271,0.87703,0.22089,3.142,1.5948
0.065283,0.15508,6.6851e-07,0.61083,0.3875,0.068428,3.0088,1.3328
0.013877,0.15508,2.4749e-10,0.22906,0.31757,0.068428,3.0088,1.1733
0.013877,0.15508,1.7009e-13,0.15271,0.24764,0.068428,2.7546,1.1164
0.013877,0.15508,2.5494e-10,0,0.10777,0.068428,2.6214,1.5264
0.013877,0.087678,7.6419e-07,0,0.10777,0.068428,2.7425,1.2303
0.013877,0.087678,0.0023133,0,0.10777,0.068428,2.694,1.1961
0.40456,0.96385,2.9779,0,0.10777,2.1012,2.8393,1.6518
0.45597,1.0312,2.7431,0,0.17771,1.1865,2.7909,1.572
2.0804,1.0312,0.77047,0,1.0169,3.6767,2.7425,2.9618
1.8851,0.42467,0.14013,0.38177,2.4155,1.4406,2.803,2.7225
2.0907,0.15508,0.070068,1.2217,3.1149,0.67827,2.6577,2.3922
1.9365,0.087678,0,2.0616,3.1848,0.22089,2.4519,2.4264
2.1626,0.15508,0,2.9778,2.1358,0.068428,2.6335,3.1554
2.1729,0.49207,0,2.9014,1.2966,0.11925,2.5124,3.3263
2.3888,0.28987,0,2.0616,0.8071,0.11925,2.8393,3.0985
2.3169,0.28987,0,1.7561,0.5973,0.068428,3.2509,3.3263
1.7822,0.69426,0.21196,1.2217,0.3875,0.27171,3.033,2.8706
0.25034,0.49207,0.0011646,0.53448,0.24764,0.27171,3.0209,1.2986
0.024158,0.42467,0.0017765,0.30542,0.17771,0.11925,2.9967,1.4239
0.31203,1.0312,2.4524,0,0.17771,1.593,3.3357,1.6859
