"GI_mRNA","LHY_mRNA","Light*P","PRR5_NI_mRNA","PRR7_mRNA","PRR9_mRNA","TOC1_mRNA","Y_mRNA"
0.11589,0.81548,6.1025e-07,1.8819,2.2577,0.70915,0,0.67843
0.11589,0.52588,4.4378e-10,3.4501,2.5718,0.85565,0.062547,0.75825
0.11589,0.26261,7.0987e-07,2.5092,2.1111,0.46497,0.099341,1.6761
0.11589,0.18363,0.0022467,2.3524,1.7761,0.26964,0.0035132,1.9156
1.6496,0.55221,2.9384,1.8819,1.3154,1.4905,0.058038,4.6293
0.73767,0.68384,3.0136,0.6273,0.08747,0.079188,1.5694,2.7137
3.0175,2.0792,0.93137,0.47047,0.062837,0.0403,1.7851,2.0353
1.691,2.0529,0.071669,1.4114,0.05922,0.023915,1.893,0.55871
1.1522,2.0002,0,1.8819,0.043844,0.076828,1.1918,0.35917
0.65476,1.9212,0,2.9797,0.063563,0.048256,0.92207,0.59862
0.44751,2.4214,0,1.8819,0.04701,0.11285,0.65236,0.31926
0.61331,2.2108,0.18216,2.9797,0,0.12559,0.4366,0.15963
0.1988,1.4473,0.00096375,2.666,0.055183,0.019196,0.27478,0.11972
0.11589,0.94712,5.1129e-07,2.666,0.075854,0.068895,0.27478,0.23945
0.11589,0.76283,4.1131e-10,3.4501,0.080175,0,0.32872,0.39908
0.11589,0.49955,6.6999e-07,2.8228,0.063164,0.073225,0.27478,0.87797
0.11589,0.31526,0.002175,2.0387,0.052758,0.057054,0.38266,1.6761
1.1936,0.76283,2.6518,2.1955,0.029617,0.13165,1.0299,3.2724
0.32315,0.49955,2.8405,2.666,1.3782,1.5393,1.6772,0.87797
0.24025,0.36792,0,0.6273,1.1269,0.31847,1.3536,0.5188
0.11589,0.34159,0,0.47047,0.66623,0.12313,1.5154,0.9977
0.11589,0.49955,0,0.15682,0.56152,0.074296,1.6772,0.83806
0.11589,1.0261,0,0.47047,0.43588,0.12313,1.7312,0.35917
0.11589,1.4473,0,0.31365,0.56152,0.2208,1.2457,0.15963
0.11589,1.3947,0,0.47047,0.64529,0.12313,1.0299,0.11972
0.11589,1.4473,0,0.6273,0.70811,0.12313,0.86813,0.31926
0.11589,1.1841,0,1.2546,1.2107,0.41614,0.49054,0.23945
0.11589,0.76283,0,1.5682,1.2316,0.61148,0.22084,0.79816
0.11589,0.57853,0,1.7251,1.6295,0.46497,0.4366,0.83806
0.11589,0.4469,0,1.4114,1.3573,0.3673,1.0839,2.3945
0.11589,0.28894,0,1.0978,0.89658,0.074296,2.3245,2.4344
0.98637,0.60486,2.8058,0.31365,0.85469,1.6858,1.3536,2.1151
3.0175,2.6057,1.003,0.31365,0.62435,3.3951,2.3245,2.1151
1.5252,1.6843,0.21501,0.6273,0.79187,1.2463,1.4615,0.75825
1.4009,1.9475,0,0.6273,1.1897,0.31847,1.2457,0.35917
0.77912,2.0002,0,1.5682,1.462,0.26964,0.65236,0.19954
0.65476,2.2108,0,1.8819,1.9646,0.26964,0.27478,0.31926
0.3646,2.1845,0.21859,2.5092,2.3415,0.46497,0.22084,0.23945
0.1988,1.3157,0.0011367,3.1365,2.8022,0.46497,0.1669,0.35917
0.11589,0.97344,5.8551e-07,3.1365,2.6765,0.95332,0.32872,1.1174
0.11589,0.76283,4.4378e-10,2.5092,2.3206,0.56264,0.27478,0.91788
0.11589,0.68384,6.9392e-07,1.7251,2.0274,0.66031,0.54448,1.4766
0.11589,0.28894,0.0021033,1.4114,1.3573,0.41614,1.5154,1.5963
0.77912,0.68384,2.9743,0.6273,1.0432,1.2952,2.4324,2.1151
0.90347,0.78915,2.9097,0.6273,0.9594,2.1742,2.2166,2.9133
2.9346,1.9739,1.2184,0.47047,0.87564,4.8113,2.5942,1.6362
1.774,1.6316,0.071669,0.15682,1.0432,0.90449,2.3245,0.47889
1.3594,1.9212,0,0.94095,1.3782,0.3673,1.6772,0.15963
1.0278,1.9212,0,1.7251,1.5667,0.2208,1.3536,0.039908
0.90347,2.8427,0,2.5092,1.6086,0.074296,0.81419,0.079816
0.69621,3.2639,0,2.666,2.2368,0.17197,0.38266,0
0.44751,4.396,0,1.4114,2.4043,0.26964,0.27478,0.11972
0.40605,3.0006,0,1.4114,2.5718,0.41614,0.1669,0.11972
0.48896,2.4478,0,1.2546,2.5718,0.46497,0.1669,0.11972
0.2817,2.5267,0,2.5092,2.6137,0.80682,0.059015,0.039908
0.40605,2.2371,0,2.0387,3.3467,0.56264,0.059015,0.15963
0.61331,1.7633,0,2.5092,2.9697,0.66031,0.059015,0.27935
0.65476,0.57853,2.8405,0.94095,0.85469,1.3928,1.6233,2.2747
2.7273,2.4478,1.2176,0.47047,0.70811,4.2253,2.0548,2.4344
2.1885,2.3688,0.14732,0.94095,0.93846,1.7347,2.2706,0.87797
0.40605,1.5526,0.0010107,1.0978,1.5039,0.46497,2.0548,0.15963
0.11589,1.3684,6.0711e-07,1.5682,1.441,0.26964,1.8391,0.11972
0.11589,1.658,2.3629e-10,0.78412,1.5876,0.31847,1.1918,0.19954
0.11589,1.3157,8.5265e-14,0.78412,1.441,0.31847,1.1378,0.47889
0.11589,1.1577,0,1.2546,1.2735,0.46497,0.76024,0.79816
0.11589,1.1577,8.4821e-14,1.2546,1.2526,0.26964,0.65236,0.71834
0.11589,1.1051,2.581e-10,0.94095,1.5039,0.3673,0.59842,0.79816
0.11589,0.94712,7.8166e-07,1.4114,1.2735,0.56264,0.49054,0.63853
0.11589,0.71017,0.0023662,1.2546,1.2107,0.31847,0.38266,0.67843
0.98637,1.1051,2.8309,0.94095,0.91752,1.8323,0.54448,1.9954
0.98637,0.47323,3.0483,1.7251,1.441,2.1254,2.5403,2.5541
2.0641,2.2635,0.85972,0.6273,1.106,4.4694,3.1876,1.5564
1.1107,3.0796,0.21494,0.6273,1.7342,0.90449,2.0009,0.15963
0.53041,3.2902,0.22038,1.0978,2.0483,0.26964,1.2997,0.15963
0.15735,3.1059,0.0012061,1.7251,2.509,0.31847,0.76024,0.039908
0.11589,3.2376,5.8697e-07,1.8819,3.0744,0.46497,0.54448,0.11972
0.11589,3.0533,2.4897e-10,1.8819,3.2838,0.41614,0.32872,0.11972
0.11589,2.5531,8.7041e-14,2.8228,3.1372,0.75798,0.27478,0.11972
0.11589,1.8949,8.4821e-14,2.5092,2.9278,1.3928,0.11296,0.15963
0.11589,1.5,2.581e-10,2.8228,2.7394,1.1975,0.1669,0.23945
0.11589,1.1314,7.8166e-07,2.3524,2.9697,1.0022,0.32872,0.5188
0.11589,0.68384,0.0023662,2.1955,2.9069,0.80682,0.27478,0.43899
1.1522,0.92079,2.9743,2.3524,2.3624,2.1742,0.38266,1.2771
1.0278,0.76283,2.7712,1.2546,1.1479,1.4905,1.4615,3.1527
3.0175,1.7106,0.35822,1.0978,1.0641,3.4439,2.4863,2.7536
1.691,1.6316,0.071669,1.0978,1.2735,0.46497,2.5942,0.63853
0.57186,1.6053,0,1.2546,1.7761,0.2208,2.0548,0.11972
0.65476,2.3688,0,1.8819,2.174,0.17197,1.2457,0.039908
0.11589,2.1318,0.0010245,1.5682,2.3206,0.41614,0.86813,0.079816
0.11589,1.9739,5.587e-07,1.7251,2.5928,0.56264,0.49054,0.15963
0.11589,1.7106,2.3924e-10,3.7638,2.6347,0.46497,0.54448,0.15963
0.11589,1.2894,1.6831e-13,3.7638,3.0116,0.66031,0.4366,0.55871
0.11589,1.5,2.5278e-10,2.9797,2.9069,0.61148,0.54448,0.47889
0.11589,1.0261,7.6571e-07,2.1955,2.5928,0.70915,0.38266,0.9977
0.11589,0.60486,0.0023184,1.8819,2.2787,0.70915,0.76024,1.0376
0.82057,0.89446,2.8309,1.8819,1.797,2.4184,0.76024,2.3147
0.86202,0.63119,2.9444,1.5682,0.91752,1.7835,3.6191,3.3922
2.7688,2.2371,0.64479,0.94095,0.79187,3.9322,4.6979,2.4344
1.1936,2.1318,0,0.78412,1.1897,1.344,3.3494,0.27935
0.77912,3.2376,0,0.94095,1.6714,0.51381,2.2706,0.079816
0.1988,3.3166,0,1.5682,2.0902,0.2208,1.1918,0.039908
0.40605,3.2639,0,1.8819,2.6137,0.17197,0.7063,0.039908
0.24025,2.9743,0,2.8228,2.9488,0.3673,0.32872,0.079816
0.1988,3.4745,0,2.666,2.886,0.17197,0.1669,0
0.15735,2.7637,0,2.3524,3.1582,0.41614,0.11296,0.11972
0.3646,2.6057,0.2168,2.1955,2.8441,0.61148,0.059015,0.15963
0.15735,1.5526,0.0010454,3.2933,2.6137,0.95332,0.059015,0.11972
0.11589,1.1051,0.0016019,2.9797,2.6765,0.80682,0.059015,0.23945
0.77912,1.1577,2.5443,3.7638,2.6975,2.5649,0.11296,0.83806
