"GI_mRNA","LHY_mRNA","PRR5_NI_mRNA","PRR7_mRNA","PRR9_mRNA","TOC1_mRNA","Y_mRNA"
-0.17252,-0.41071,-0.25966,-0.23161,-0.22794,0.033719,-0.13945
0.38703,1.7894,-0.1629,-0.094765,1.1397,0.033719,0.38009
0.84876,3.4468,0.054097,0.043531,0.9285,0.033719,0.51565
2.2756,2.4506,-0.24063,-0.11274,-0.047622,-1.8532,-0.583
0.4572,1.7387,0.12538,-0.11274,-0.047622,-2.1586,-0.70794
-2.4578,0.0021879,0.32818,-0.11274,-0.047622,-1.6653,-0.58791
-0.6332,-1.0386,0.36754,-0.11274,-0.047622,-0.7943,-0.27461
0.38612,-0.97589,0.5968,-0.11274,-0.047622,-0.11539,0.057372
0.67813,-0.61982,1.1004,-0.11274,-0.047622,0.093948,0.25199
-0.66486,-0.52838,1.2136,-0.11274,-0.047622,0.016732,0.29614
-1.1381,-0.51344,0.32292,-0.11274,-0.047622,0.079308,0.31125
-0.14591,-0.33061,-0.96781,-0.11274,-0.047622,0.52291,0.42503
-0.030371,-0.13481,-1.5113,-0.11274,-0.047622,1.1205,0.64258
-0.082283,-0.015394,-1.1113,-0.11274,-0.047622,1.3451,0.82641
1.0634,0.21531,-0.38363,-0.11274,-0.047622,0.89142,0.79946
0.76951,0.52071,0.17026,-0.11274,-0.047622,0.014993,0.4875
-0.035027,0.17701,-0.31358,-0.34224,-0.7502,-0.95131,-0.5329
-0.035027,1.3024,-0.013328,-0.086649,0.80049,-0.82722,-0.050282
-0.035027,1.8793,-0.11554,0.44808,1.1719,-0.39622,0.17564
-0.035027,0.66332,0.029138,1.1047,-0.67148,-0.54809,-0.20343
-0.035027,-0.94674,1.0875,1.2444,0.3338,-0.67996,-0.35011
-0.035027,-1.206,1.6506,0.68216,1.8773,-0.60103,0.011863
-0.035027,-0.89531,0.63388,0.078418,-0.58432,-0.1933,0.17991
-0.035027,-0.78112,-0.042721,-0.13145,-0.83034,0.27096,0.26947
-0.035027,-0.426,0.325,-0.34439,1.2808,-0.044098,0.90887
-0.035027,0.00023203,0.010948,-0.87804,-1.2551,0.17984,1.5826
-0.035027,0.032275,-0.92469,-1.2907,-1.6566,2.5093,0.94962
-0.035027,-0.062058,-1.1557,-1.0495,-0.32375,3.0457,-1.0831
-0.035027,0.14935,-0.56927,-0.32651,-0.28512,-0.0083252,-2.3373
0.97115,-1.7623,-0.11668,1.4173,3.2266,-0.37299,0.33389
0.4616,-2.5163,1.0779,1.8209,-0.36312,-0.13052,0.045344
0.10872,-1.3862,1.6302,1.0603,-3.2468,-0.2303,-0.11449
1.2985,-0.28283,0.8288,-0.34045,-0.29009,0.092208,1.3262
1.9426,-0.067302,-0.21337,-1.271,-0.21364,1.2001,2.4441
0.068728,-0.033377,0.59125,-1.2676,-0.12312,1.9495,-0.04926
-3.0429,0.043553,0.18379,-0.83866,-0.089335,1.5605,-2.8552
-2.5151,0.016014,-1.8848,-0.56414,-0.17967,0.66044,-1.2111
-0.021575,0.022731,-1.4268,-0.46674,-0.046383,-0.2507,-0.15527
0.12156,0.03904,-0.54728,-0.35988,0.049293,-1.2424,-0.39952
-0.21947,0.10107,-0.44373,-0.25455,-0.32098,-1.6774,-0.014516
0.47955,0.38459,-0.081913,-0.21212,0.80881,-0.74733,0.78884
0.884,0.58436,0.044598,-0.14441,1.2694,0.67481,1.2279
0.15645,-0.98592,-0.32485,0.6424,2.1694,-0.55527,0.67194
0.39146,-1.334,0.23863,1.9647,-0.57429,0.078365,-0.90017
0.24683,-1.2066,0.40798,1.7472,-2.5234,0.6319,-0.014254
0.3813,-0.84992,2.3401,-0.12192,-0.44608,0.24292,2.1664
0.16898,-0.47839,2.0806,-1.4288,0.0032121,1.3805,0.72511
-0.33222,-0.1429,-1.1899,-1.1712,-0.066502,2.8407,-2.1007
-0.59456,0.099917,-1.4337,-0.72011,-0.074651,0.31124,-2.102
-0.46755,0.12636,-0.41226,-0.76403,-0.079361,-0.75507,-0.58696
-0.070549,0.021129,-0.8502,-0.65536,-0.046029,-0.17507,-0.33339
0.19762,0.20212,-0.89204,-0.32615,-0.043761,-1.393,0.27365
0.14814,0.9267,-0.2685,-0.17156,-0.051648,-1.072,0.61255
-0.027876,1.7495,-0.098385,-0.063012,-0.066922,-0.80728,-0.18702
-0.086073,1.8598,0.16832,0.16799,0.13434,-0.81475,-0.26939
1.008,-2.3058,-0.40061,0.52912,2.9998,-1.2488,0.88194
0.77056,-2.6037,0.49782,2.2801,0.038272,-1.2863,0.088534
-1.0933,-1.2634,2.3803,1.355,-2.9266,-1.3279,-0.67875
-2.2097,-0.19104,2.2826,-0.6106,-0.43042,0.68871,1.4842
-1.0049,-0.096527,-1.3055,-0.95827,-0.26393,2.768,2.6357
0.060962,-0.10375,-1.9116,-0.78395,-0.2119,1.6617,0.37268
0.061498,0.051733,-0.19489,-0.80512,-0.19667,0.95386,-2.1309
-0.045072,-0.034112,-0.48867,-0.78002,-0.031675,0.23666,-1.8444
-0.063545,0.035351,-0.6798,-0.75453,-0.09583,-1.1707,-0.055584
-0.1343,0.63622,-0.51232,-0.53077,0.043223,-0.30851,0.30167
0.20323,0.94262,-0.19859,-0.26485,-0.53843,0.35178,-0.13182
0.92139,0.43208,-0.06041,-0.1326,1.4587,-0.90913,0.73835
0.74739,-0.11245,0.086712,0.117,1.7134,-0.90241,1.3671
2.1901,-2.5904,-0.65649,2.17,1.0202,-0.43459,0.178
2.5714,-1.63,0.97025,2.1607,-0.080509,0.25342,1.568
0.2285,-0.19069,3.1569,0.77686,-1.2233,1.1496,1.8668
-2.6221,0.14585,1.3089,-0.93561,-0.96287,1.5416,-1.4598
-2.4814,-0.099378,-1.8553,-1.719,-0.42117,1.1397,-1.4931
-0.43147,-0.06828,-1.7433,-1.3587,-0.14893,0.3245,0.36686
0.19303,0.25984,-0.98762,-0.66203,-0.051806,-0.42573,-1.1189
-0.10966,0.83633,-0.58106,-0.32053,-0.051533,-0.8989,-0.88426
-0.032193,1.3449,-0.014349,-0.20554,-0.057163,-1.0279,-0.18754
-0.048898,1.1915,0.24796,0.19622,-0.057119,-0.85354,-0.36833
-0.084514,0.6001,-0.07211,0.95785,0.26206,-0.54403,-0.38937
0.39409,0.17743,0.4839,1.5106,0.83951,-0.22157,0.35064
0.74247,-0.15032,1.4465,1.2751,0.52937,0.11505,0.86011
0.86648,-0.5477,-0.25162,0.32084,2.2936,-0.89229,0.13249
0.9761,-1.1099,0.41252,2.0033,-0.20453,-0.49346,0.53215
0.67727,-0.61946,1.5685,1.6345,-2.6276,-0.33648,0.77984
-0.21737,-0.16567,2.0399,-0.58317,-0.44484,-0.095343,0.69835
-1.5007,-0.13482,0.1079,-1.5027,-0.023459,1.3245,0.30693
-1.7962,0.057084,-1.9313,-1.0929,-0.16848,2.1227,-0.23688
-0.81755,0.074757,-1.4901,-0.93307,-0.067587,1.0533,-0.77097
0.02595,0.075009,-0.51069,-0.87537,-0.046472,0.40687,-1.1063
0.072696,0.43857,-0.30696,-0.46498,-0.043513,0.51202,-1.0543
-0.083463,0.73204,-0.148,-0.19779,-0.032775,-0.61359,-0.62952
0.076252,2.1092,0.024778,-0.038897,-0.23467,-1.8485,-0.08865
0.41917,2.0279,0.10129,1.1064,1.1886,-1.5678,0.2936
0.51037,-1.0619,0.26649,1.7828,0.90525,-0.52294,0.40789
2.1525,-1.482,-0.26181,0.77499,2.4043,-0.70859,-0.17451
1.8389,-1.2509,0.28735,2.1379,-0.4748,-0.45882,-0.0091533
-0.75576,-0.54971,1.3386,1.5528,-2.761,0.06552,0.20812
0.68489,-0.058683,1.8697,-0.8232,-0.21197,0.42459,0.52869
0.65532,0.12504,0.92771,-1.9585,-0.0123,0.46611,0.81704
-0.064521,0.014167,-0.50981,-1.2223,-0.05626,0.67096,0.76091
-0.087475,-0.067106,-1.1028,-0.5982,-0.045574,1.366,0.23302
0.66724,0.070687,-1.0681,-0.41163,-0.048364,1.7761,-0.49714
-0.23032,0.011073,-0.91687,-0.19134,-0.048411,0.9411,-1.0129
-3.6175,0.25248,-0.5943,-0.12863,-0.031636,-0.56997,-1.083
-1.8681,1.7191,-0.2586,-0.18985,-0.17023,-1.3307,-0.75736
0.56676,2.7299,-0.10238,-0.078522,0.74578,-1.043,-0.2772
0.68163,1.2469,0.075559,0.18408,0.56369,-0.45724,0.1104
