"GI_mRNA","LHY_mRNA","Light*P","PRR5_NI_mRNA","PRR7_mRNA","PRR9_mRNA","TOC1_mRNA","Y_mRNA"
0.10102,1.0279,0,0.47047,0.4287,0.14455,1.7997,0.35917
0.10102,1.4499,0,0.31365,0.55446,0.24234,1.3148,0.15963
0.10102,1.3972,0,0.47047,0.63829,0.14455,1.0992,0.11972
0.10102,1.4499,0,0.6273,0.70117,0.14455,0.93756,0.31926
0.10102,1.1861,0,1.2546,1.2042,0.43791,0.56038,0.23945
0.10102,0.76407,0,1.5682,1.2252,0.63349,0.29096,0.79816
0.10102,0.57942,0,1.7251,1.6234,0.4868,0.50649,0.83806
0.10102,0.44753,0,1.4114,1.3509,0.38902,1.1531,2.3945
0.10102,0.28926,0,1.0978,0.88981,0.095654,2.3924,2.4344
0.97109,0.6058,2.8058,0.31365,0.84789,1.7091,1.4225,2.1151
3.0013,2.6106,1.003,0.31365,0.61733,3.4204,2.3924,2.1151
1.5097,1.6873,0.21501,0.6273,0.78501,1.2691,1.5303,0.75825
1.3854,1.9511,0,0.6273,1.1832,0.34012,1.3148,0.35917
0.76393,2.0039,0,1.5682,1.4557,0.29123,0.72203,0.19954
0.63963,2.2149,0,1.8819,1.9588,0.29123,0.34484,0.31926
0.34961,2.1885,0.21859,2.5092,2.336,0.4868,0.29096,0.23945
0.18388,1.318,0.0011367,3.1365,2.7971,0.4868,0.23708,0.35917
0.10102,0.9751,5.8551e-07,3.1365,2.6714,0.97574,0.39873,1.1174
0.10102,0.76407,4.4378e-10,2.5092,2.3151,0.58459,0.34484,0.91788
0.10102,0.68494,6.9392e-07,1.7251,2.0216,0.68238,0.61426,1.4766
0.10102,0.28926,0.0021033,1.4114,1.3509,0.43791,1.5842,1.5963
0.76393,0.68494,2.9743,0.6273,1.0365,1.318,2.5002,2.1151
0.88822,0.79045,2.9097,0.6273,0.95269,2.1981,2.2847,2.9133
2.9184,1.9775,1.2184,0.47047,0.86885,4.8383,2.6618,1.6362
1.7583,1.6346,0.071669,0.15682,1.0365,0.92685,2.3924,0.47889
1.344,1.9247,0,0.94095,1.3719,0.38902,1.7458,0.15963
1.0125,1.9247,0,1.7251,1.5605,0.24234,1.4225,0.039908
0.88822,2.848,0,2.5092,1.6024,0.095654,0.88368,0.079816
0.68106,3.27,0,2.666,2.2312,0.19344,0.45261,0
0.43247,4.4043,0,1.4114,2.3989,0.29123,0.34484,0.11972
0.39104,3.0062,0,1.4114,2.5666,0.43791,0.23708,0.11972
0.4739,2.4523,0,1.2546,2.5666,0.4868,0.23708,0.11972
0.26674,2.5314,0,2.5092,2.6085,0.82906,0.12931,0.039908
0.39104,2.2413,0,2.0387,3.3421,0.58459,0.12931,0.15963
0.5982,1.7664,0,2.5092,2.9648,0.68238,0.12931,0.27935
0.63963,0.57942,2.8405,0.94095,0.84789,1.4158,1.6919,2.2747
2.7112,2.4523,1.2176,0.47047,0.70117,4.2516,2.123,2.4344
2.1726,2.3731,0.14732,0.94095,0.93173,1.758,2.3385,0.87797
0.39104,1.5554,0.0010107,1.0978,1.4976,0.4868,2.123,0.15963
0.10102,1.3708,6.0711e-07,1.5682,1.4348,0.29123,1.9075,0.11972
0.10102,1.6609,2.3629e-10,0.78412,1.5815,0.34012,1.2609,0.19954
0.10102,1.318,8.5432e-14,0.78412,1.4348,0.34012,1.207,0.47889
0.10102,1.1597,0,1.2546,1.2671,0.4868,0.8298,0.79816
0.10102,1.1597,8.5154e-14,1.2546,1.2461,0.29123,0.72203,0.71834
0.10102,1.107,2.581e-10,0.94095,1.4976,0.38902,0.66815,0.79816
0.10102,0.94872,7.8166e-07,1.4114,1.2671,0.58459,0.56038,0.63853
0.10102,0.71131,0.0023662,1.2546,1.2042,0.34012,0.45261,0.67843
0.97109,1.107,2.8309,0.94095,0.91077,1.8558,0.61426,1.9954
0.97109,0.47391,3.0483,1.7251,1.4348,2.1492,2.608,2.5541
2.0483,2.2676,0.85972,0.6273,1.0994,4.4961,3.2546,1.5564
1.0954,3.0854,0.21494,0.6273,1.7282,0.92685,2.0691,0.15963
0.51534,3.2964,0.22038,1.0978,2.0426,0.29123,1.3686,0.15963
0.14245,3.1117,0.0012061,1.7251,2.5037,0.34012,0.8298,0.039908
0.10102,3.2436,5.8697e-07,1.8819,3.0696,0.4868,0.61426,0.11972
0.10102,3.059,2.4897e-10,1.8819,3.2792,0.43791,0.39873,0.11972
0.10102,2.5578,8.7319e-14,2.8228,3.1325,0.78017,0.34484,0.11972
0.10102,1.8983,8.5154e-14,2.5092,2.9229,1.4158,0.18319,0.15963
0.10102,1.5027,2.581e-10,2.8228,2.7343,1.2202,0.23708,0.23945
0.10102,1.1334,7.8166e-07,2.3524,2.9648,1.0246,0.39873,0.5188
0.10102,0.68494,0.0023662,2.1955,2.9019,0.82906,0.34484,0.43899
1.1368,0.92234,2.9743,2.3524,2.357,2.1981,0.45261,1.2771
1.0125,0.76407,2.7712,1.2546,1.1413,1.5136,1.5303,3.1527
3.0013,1.7137,0.35822,1.0978,1.0575,3.4693,2.5541,2.7536
1.6754,1.6346,0.071669,1.0978,1.2671,0.4868,2.6618,0.63853
0.55677,1.6082,0,1.2546,1.7701,0.24234,2.123,0.11972
0.63963,2.3731,0,1.8819,2.1683,0.19344,1.3148,0.039908
0.10102,2.1357,0.0010245,1.5682,2.3151,0.43791,0.93756,0.079816
0.10102,1.9775,5.587e-07,1.7251,2.5875,0.58459,0.56038,0.15963
0.10102,1.7137,2.3924e-10,3.7638,2.6295,0.4868,0.61426,0.15963
0.10102,1.2916,1.6837e-13,3.7638,3.0067,0.68238,0.50649,0.55871
0.10102,1.5027,2.5278e-10,2.9797,2.9019,0.63349,0.61426,0.47889
0.10102,1.0279,7.6571e-07,2.1955,2.5875,0.73127,0.45261,0.9977
0.10102,0.6058,0.0023184,1.8819,2.2731,0.73127,0.8298,1.0376
0.80536,0.89596,2.8309,1.8819,1.7911,2.4426,0.8298,2.3147
0.84679,0.63218,2.9444,1.5682,0.91077,1.8069,3.6856,3.3922
2.7527,2.2413,0.64479,0.94095,0.78501,3.9583,4.7633,2.4344
1.1782,2.1357,0,0.78412,1.1832,1.3669,3.4162,0.27935
0.76393,3.2436,0,0.94095,1.6653,0.5357,2.3385,0.079816
0.18388,3.3228,0,1.5682,2.0845,0.24234,1.2609,0.039908
0.39104,3.27,0,1.8819,2.6085,0.19344,0.77591,0.039908
0.22531,2.9799,0,2.8228,2.9439,0.38902,0.39873,0.079816
0.18388,3.481,0,2.666,2.881,0.19344,0.23708,0
0.14245,2.7688,0,2.3524,3.1534,0.43791,0.18319,0.11972
0.34961,2.6106,0.2168,2.1955,2.8391,0.63349,0.12931,0.15963
0.14245,1.5554,0.0010454,3.2933,2.6085,0.97574,0.12931,0.11972
0.10102,1.107,0.0016019,2.9797,2.6714,0.82906,0.12931,0.23945
0.76393,1.1597,2.5443,3.7638,2.6923,2.5892,0.18319,0.83806
