"GI_mRNA","LHY_mRNA","PRR5_NI_mRNA","PRR7_mRNA","PRR9_mRNA","TOC1_mRNA","Y_mRNA"
1.0899,1.193,-0.056283,-0.0017708,0.032627,-0.097053,-1.2147
-2.643,0.62593,0.75385,-0.0017708,0.032627,-0.097053,-2.1694
-0.89084,0.18333,1.1648,-0.0017708,0.032627,-0.097053,-0.77141
-0.071907,-0.040282,0.74418,-0.0017708,0.032627,-0.097053,-0.1443
0.13907,-0.3552,0.30637,-0.0017708,0.032627,-0.097053,-0.21036
-0.48439,-0.81771,0.61592,-0.0017708,0.032627,-0.097053,0.0081261
-0.49924,-1.1259,1.0076,-0.0017708,0.032627,-0.097053,0.16378
-0.057543,-1.079,0.47053,-0.0017708,0.032627,-0.097053,0.21597
0.053431,-0.75054,-0.89126,-0.0017708,0.032627,-0.097053,0.3634
-0.18587,-0.25783,-2.0804,-0.0017708,0.032627,-0.097053,1.0889
0.85948,0.29686,-2.1371,-0.0017708,0.032627,-0.097053,1.7446
0.98591,0.69661,-0.95093,-0.0017708,0.032627,-0.097053,0.71479
-3.5815,-1.9924,-2.9645,-1.6044,-3.5282,0.52605,-1.3768
-3.0349,-1.6118,-2.5118,-2.1947,-3.0858,0.7576,-1.3182
-0.048031,-1.0329,-1.3569,-1.646,0.34055,0.7935,0.01022
0.063703,-0.58365,-0.36668,-0.84258,-0.13979,0.67948,1.107
-0.12858,-0.38508,-0.00075054,-0.57775,-0.33693,0.53047,1.1605
0.071251,-0.34076,-0.069882,-0.68771,0.075557,0.46235,0.77602
-0.013199,-0.296,-0.14348,-0.61824,-0.15537,0.51589,0.14735
-0.0043529,-0.19305,-0.045234,-0.30656,0.10701,0.62629,-0.35148
0.0088471,-0.087954,0.089589,-0.064713,0.0017959,0.66539,0.50577
0.00050221,-0.052133,0.10869,-0.0061515,0.04304,0.53065,1.4826
0.0030466,-0.082571,0.044908,-0.010625,0.032378,0.21771,0.60623
-0.012528,-0.10619,0.029707,-0.0018536,0.025802,-0.17501,-0.81495
0.06805,-0.054936,0.1146,0.029316,0.05936,-0.50872,-1.0786
2.1036,1.962,-0.48823,0.23333,2.7105,1.0015,-0.42303
0.48344,1.5022,-0.14662,1.7682,-0.03123,-0.054842,-1.9704
-1.674,-0.6366,0.49855,2.3366,-2.7572,-1.0545,-1.8964
-0.74638,-0.99175,1.3639,1.7604,-0.55062,-1.2526,-0.55537
-0.26721,0.21556,1.1078,0.7128,-0.05646,-1.1115,0.27787
-0.31166,0.54269,-0.085705,-0.06917,0.19858,-0.89366,0.097734
-0.42238,-0.75547,-0.17219,-0.16372,0.10141,-0.53334,-0.24374
-0.342,-1.343,0.74771,0.14028,-0.042694,0.05302,-0.19263
0.0087149,-0.71861,0.53721,-0.072756,0.16965,0.21272,0.13692
-0.087573,-0.3953,-0.45835,-1.054,0.049126,0.1022,0.61296
-0.043243,-0.30086,-0.688,-1.7865,-0.75831,1.5338,1.251
0.98519,0.16252,-0.45661,-1.3873,0.84269,3.4583,1.68
0.95013,0.66095,-0.10928,-0.27382,1.184,2.2928,1.2099
0.96392,0.025342,-1.5967,0.019551,2.9634,1.1657,0.073384
0.2949,0.078775,1.0274,1.0491,-0.59587,-0.74697,-2.4544
-0.84913,0.0073849,1.9058,1.3299,-2.9708,-2.1002,-2.204
-0.55145,-0.0088565,-1.0923,0.97719,0.18419,-1.7354,-0.24746
-0.13203,0.0018908,1.1186,0.72484,-0.49659,-0.72175,0.25443
-0.074469,-0.0083853,3.2899,0.91095,-0.42703,-0.31155,-0.27212
-0.042897,-0.0034536,-2.7508,1.1011,0.51763,-0.41721,-0.29115
-0.077885,0.0036129,-0.95121,0.75548,0.39786,-0.50816,0.0042545
-0.13542,-0.015704,2.7987,-0.020353,-0.22893,-0.46591,-0.013614
0.040671,-0.024549,-1.9253,-0.52427,-0.18141,-0.37925,-0.035878
0.13692,-0.014479,0.33174,-0.24488,0.50086,-0.22595,0.12306
-0.032774,-0.013846,2.0538,0.49337,0.24217,0.055776,0.066781
0.032166,-0.0042776,-1.1278,0.84968,-0.0053707,0.36528,0.0085624
2.916,4.6223,-0.16983,-1.4865,3.3409,0.11266,0.2601
0.36302,1.9393,-0.37154,0.86171,-0.10195,-0.38108,-1.2415
-2.9141,-2.2217,-0.49052,3.223,-3.2217,-0.76272,-1.8754
-0.63061,-1.3389,-0.52025,1.086,0.45048,-0.79609,-0.98685
-0.10488,-0.84443,-0.48416,-0.6779,0.005962,-0.60083,0.11437
-0.0035027,-0.3582,-0.42358,-0.25894,-0.32401,-0.40389,0.58409
0.0037368,-0.40054,-0.37874,-1.0493,-0.44512,-0.19982,0.63082
0.0012715,-0.20998,-0.3691,-1.6123,-0.32593,0.26717,0.5502
0.00095725,-0.11831,-0.38211,-1.3425,0.12318,1.1336,0.59173
0.016768,-0.11165,-0.37893,-1.1018,-0.0040343,2.0086,0.75737
-0.098708,-0.20001,-0.31691,-0.78477,-0.48497,2.1365,0.78477
0.60551,0.28915,-0.17704,-0.51493,1.6039,1.1834,0.50277
0.57249,1.0779,0.021505,0.20839,1.4954,-0.28714,-0.076265
1.4181,2.8212,-0.36707,0.18356,1.0078,-0.42116,-0.93977
0.54924,1.8364,0.03231,1.1323,-0.10504,-0.90916,-1.7
-1.0142,-0.40713,0.63977,0.91144,-1.0563,-1.048,-1.4231
-1.2371,-1.2346,1.0037,0.57205,-0.8098,-0.84995,-0.6282
-0.672,-1.0427,1.0598,1.0722,-0.27502,-0.63072,0.012996
-0.18111,-0.90078,0.81249,0.45645,-0.17552,-0.49925,0.49386
0.01076,-0.68059,0.044349,-1.5748,-0.29116,-0.15307,0.90948
0.01912,-0.29585,-0.8898,-2.4621,-0.32388,0.62847,0.99414
-0.011005,-0.09344,-1.1936,-1.5764,-0.23322,1.5124,0.5704
-0.043392,-0.16272,-0.88255,-0.65521,-0.095695,1.9003,0.092789
0.11844,-0.12594,-0.53728,-0.58229,0.28041,1.5623,0.33827
0.46551,0.29027,-0.23037,-0.55883,0.82204,0.76634,1.1299
0.42733,0.67469,0.21753,0.1565,0.7918,-0.089663,1.1801
2.9872,1.6587,-0.88124,0.10556,2.5572,0.52043,-0.95625
1.1691,1.4144,-0.73865,1.0939,-0.62695,-0.22595,-1.1767
-1.6404,0.29049,0.46915,1.3786,-2.6673,-1.0007,-1.0887
-0.97116,-0.66408,1.541,1.2132,0.13496,-1.3264,-0.76127
-1.137,-1.0348,1.4214,1.2617,0.19023,-1.0789,-0.34984
-0.59448,-0.99686,0.36312,1.2549,-0.0017401,-0.57652,0.0054841
0.037913,-0.73018,-0.72144,0.36879,0.050821,-0.22339,0.25662
-0.074526,-0.44825,-1.2299,-1.1844,-0.26439,-0.023284,0.45156
0.019578,-0.32159,-1.2022,-2.0989,-0.51025,0.43248,0.67194
0.035003,-0.24889,-0.95622,-1.7791,-0.29475,1.3635,0.95028
-0.21333,-0.0079778,-0.54901,-1.0884,-0.27147,2.3078,1.222
0.95284,0.38106,0.016622,-0.80975,1.2986,2.4592,1.3477
1.3018,0.61324,0.50393,-0.5703,1.2469,1.503,1.1992
2.8976,2.2898,0.17515,-0.65087,0.80268,1.8202,1.8731
1.2115,2.693,0.70825,0.67717,-0.019301,0.67988,-1.75
-2.1981,-0.78684,0.70412,1.1971,-0.92525,-1.1246,-2.8001
-0.73927,-0.67268,0.31455,0.94817,-0.30921,-2.1332,-0.53468
-0.40314,0.83203,0.11672,1.0666,0.056681,-1.7814,0.067424
0.019394,0.59509,0.41631,1.2692,0.003044,-0.8618,-0.28611
-0.022584,0.80062,0.90938,0.574,0.010785,-0.35708,-0.1325
-0.15747,-0.19398,1.089,-0.20639,-0.021224,-0.36095,-0.0079714
-0.035949,-0.66067,0.81407,0.21483,-0.012637,-0.37771,0.051585
-0.50365,-1.5635,0.34281,1.0292,0.12417,-0.18986,-0.063062
-0.61549,-2.3819,-0.066601,0.57514,0.2174,0.015297,-0.050725
0.39205,0.16186,-0.355,-0.9598,0.53957,0.11181,0.64412
0.77244,1.404,-0.51279,-1.8026,0.24596,0.18644,0.7884
