"GI_mRNA","LHY_mRNA","Light*P","PRR5_NI_mRNA","PRR7_mRNA","PRR9_mRNA","TOC1_mRNA","Y_mRNA"
0.14657,1.5311,0.00090516,2.8294,0,0.10694,0.35362,0.24269
0.06237,0.95011,5.6332e-07,3.7136,0.034303,0.073581,0.23625,0.64716
0.06237,0.4609,4.5541e-10,2.1221,0.060864,0.025927,0.47099,1.173
0.06237,0.36917,6.9486e-07,1.7684,0.0086469,0,0.64704,1.1325
0.06237,0.24686,0.0021532,1.5915,0.035102,0.06078,1.5273,3.1145
1.157,0.7055,3.0509,0.53051,0.026906,0.095692,3.5813,2.6291
0.73599,1.0418,2.9149,1.2379,1.4398,1.7583,1.1165,2.5482
0.14657,0.55262,0,0.88419,1.237,0.35408,1.586,1.1325
0.06237,0.7055,0,0.70735,0.78627,0.20882,2.701,0.72806
0.06237,1.4393,0,0.35368,0.62852,0.063554,2.877,0.36403
0.06237,2.326,0,0.17684,0.67359,0.063554,2.0555,0.040448
0.06237,2.5706,0,0.70735,0.96655,0.20882,1.6447,0.20224
0.06237,1.8368,0,0.35368,1.1243,0.25724,0.94046,0.24269
0.06237,1.7145,0,0.88419,1.5299,0.30566,0.64704,0.20224
0.06237,1.8368,0,0.88419,1.6877,0.59619,0.35362,0.24269
0.06237,1.6534,0,0.88419,1.7102,0.69303,0.4123,0.52582
0.06237,1.3476,0,1.5915,1.868,0.64461,0.58835,1.173
0.06237,0.76666,0,0.70735,1.5976,0.30566,0.64704,1.173
0.06237,0.55262,0,1.061,1.2595,0.35408,0.94046,1.5775
1.0728,0.76666,2.7091,0.88419,0.92148,1.3709,2.2315,2.2246
3.22,2.5095,0.99296,0.70735,0.69612,3.453,3.7573,1.2539
1.3254,3.2739,0.35475,0.88419,1.1694,1.2741,2.2315,0.12134
0.56759,3.3045,0.1419,1.061,1.5074,0.98356,1.0578,0
0.44128,2.5095,0,1.9452,2.2286,0.25724,0.64704,0
0.69389,2.1426,0,1.9452,2.3412,0.1604,0.4123,0.080895
0.65179,2.1426,0.14427,3.3599,2.4314,0.30566,0.23625,0.24269
0.14657,1.7145,0.0011743,1.9452,2.6342,0.4025,0.29493,0.32358
0.06237,1.3476,5.8781e-07,2.2989,2.5891,0.30566,0.29493,0.80895
0.06237,0.91954,4.7148e-10,2.8294,2.4314,0.45092,0.52967,0.88985
0.06237,0.55262,7.5014e-07,2.1221,2.0032,0.83829,0.35362,0.88985
0.06237,0.39974,0.0023188,0.53051,1.5976,0.64461,0.52967,1.4561
0.9886,0.67493,3.1573,0.35368,1.2821,1.7583,1.1165,2.4269
0.77809,0.73608,2.7434,1.061,0.71866,2.2909,2.877,2.7504
2.2516,3.3045,0.78046,0.17684,0.96655,3.9857,2.9357,1.173
0.77809,3.2739,0.1419,0.88419,1.4849,1.5162,1.2926,0.32358
0.27288,3.5491,0,1.4147,2.0257,0.4025,0.70572,0.080895
0.44128,3.6714,0,1.4147,2.4088,0.59619,0.35362,0.040448
0.27288,2.8764,0,2.8294,2.7018,0.83829,0.35362,0.16179
0.44128,2.5706,0,2.2989,2.8145,0.78987,0.23625,0.20224
0.82019,2.3566,0,2.8294,2.792,1.032,0.23625,0.20224
0.65179,2.1731,0,1.061,2.7469,0.98356,0.23625,0.16179
0.9044,2.326,0,2.2989,2.7018,1.4193,0.23625,0.48537
1.3675,2.5706,0,2.1221,2.7018,0.74145,0.17756,0.28313
0.9886,2.6318,0,2.2989,2.9497,0.69303,0.17756,0.24269
1.4517,2.2955,0,3.0062,3.2652,0.83829,0.17756,0.20224
1.2833,0.61378,2.812,0.88419,1.0342,1.5646,2.4076,2.6695
3.4305,2.3872,1.2054,0.70735,1.0567,4.0825,2.9357,2.9122
1.1991,2.7541,0.072922,0.17684,1.8229,1.613,2.4076,0.44492
0.18867,1.7145,0.0011756,1.2379,2.0483,0.4025,1.762,0.12134
0.10447,1.5311,5.7598e-07,1.2379,2.3412,0.20882,1.2339,0.16179
0.06237,1.6228,2.2835e-10,1.5915,2.1609,0.20882,0.99914,0.32358
0.06237,1.3476,8.1268e-14,2.4757,2.1159,0.4025,1.3512,0.56627
0.06237,1.4393,0,1.9452,2.1835,0.35408,0.88177,0.28313
0.06237,1.2559,8.4821e-14,2.1221,2.0257,0.20882,0.88177,0.16179
0.06237,1.6228,2.6342e-10,1.2379,1.9807,0.45092,0.82309,0.32358
0.06237,2.0814,7.8962e-07,1.2379,1.8454,0.4025,0.64704,1.173
0.10447,1.8368,0.0023661,1.2379,2.0032,0.35408,0.58835,0.28313
0.77809,1.9285,2.9799,1.4147,1.9356,2.872,0.64704,1.0112
0.82019,0.61378,3.0177,1.5915,1.0567,1.5162,1.9381,2.1437
3.0095,3.1822,1.2767,0.88419,0.87641,4.2278,1.9968,2.4673
1.4517,2.9681,0.21278,1.9452,1.2821,1.5162,1.7034,0.52582
0.82019,2.5095,0.18181,2.6526,2.3638,0.78987,1.2339,0.16179
0.14657,1.898,0.0010945,2.6526,2.3638,0.30566,0.70572,0.12134
0.06237,1.8062,5.3128e-07,2.4757,2.7469,0.30566,0.64704,0.080895
0.06237,1.5005,2.1324e-10,2.6526,2.7243,0.54777,0.70572,0.44492
0.06237,1.1947,8.6153e-14,1.5915,2.2962,0.4025,0.64704,0.9303
0.06237,0.95011,8.6153e-14,1.9452,1.9131,0.59619,0.88177,1.4966
0.06237,0.7055,2.6342e-10,1.2379,1.3271,0.20882,1.8794,1.9819
0.06237,0.55262,7.8962e-07,0.53051,0.85387,0.11198,2.6423,0.56627
0.06237,1.1947,0.0023661,0.17684,0.53837,0.30566,2.701,0.40448
0.39918,2.907,3.0154,0,0.62852,1.5162,1.8794,0.44492
0.82019,0.5832,2.8463,1.7684,0.89895,1.5162,2.1141,1.4561
2.2095,2.907,1.1348,0.35368,0.92148,4.7604,2.9944,1.1325
0.9044,2.907,0.21285,0.35368,1.4398,1.4193,1.6447,0.20224
0.27288,2.7235,0.14186,1.7684,1.9356,0.35408,1.1752,0.16179
0.35708,2.6929,0.25385,1.061,2.4314,0.30566,0.52967,0.040448
0.14657,2.2649,0.00079159,0.70735,2.5891,0.45092,0.47099,0.12134
0.10447,1.5616,5.2834e-07,1.7684,2.7018,0.64461,0.23625,0.24269
0.06237,1.0724,2.1481e-10,1.7684,2.6567,0.49935,0.35362,0.48537
0.06237,0.67493,1.5543e-13,2.1221,2.6342,0.59619,0.35362,0.8494
0.06237,0.61378,2.3971e-10,1.061,2.499,0.64461,0.76441,0.72806
0.06237,0.43032,7.5014e-07,1.4147,1.6877,0.45092,0.94046,1.2539
0.06237,0.24686,0.0022952,1.061,1.4173,0.1604,1.5273,1.4561
0.69389,0.61378,3.1573,0.53051,0.98909,2.1941,2.4076,0.88985
1.4938,1.0418,2.8463,1.5915,1.5299,2.0488,1.586,2.9931
3.22,2.3566,0.78018,0.70735,1.4173,3.792,2.0555,2.3864
1.6201,2.5401,0,1.061,1.8004,1.1772,1.6447,0.52582
0.65179,2.6929,0,1.2379,2.3412,0.20882,1.3512,0.080895
0.60969,2.5095,0,1.9452,2.8145,0.35408,0.76441,0.24269
0.9886,2.6318,0,1.7684,2.5891,0.30566,0.70572,0.32358
0.65179,2.2343,0,0.88419,2.7243,0.54777,0.52967,0.48537
1.0728,2.5401,0,1.4147,3.1751,0.64461,0.64704,0.80895
0.82019,2.3566,0,1.9452,3.1751,0.59619,0.58835,0.56627
0.69389,2.112,0.10731,2.4757,3.13,1.3225,0.35362,0.52582
0.27288,1.6534,0.0010349,3.5368,3.3779,1.2257,0.17756,0.080895
0.06237,1.0724,0.0015622,4.7746,3.1525,0.88672,0.23625,0.12134
1.157,1.1336,2.3414,3.0062,2.7243,2.3878,0.23625,1.0921
