"GI_mRNA","LHY_mRNA","Light*P","PRR5_NI_mRNA","PRR7_mRNA","PRR9_mRNA","TOC1_mRNA","Y_mRNA"
2.5937,3.1685,1.0419,0.34757,0.54361,4.4362,0.034827,1.6636
1.4033,3.0886,0.069482,0.34757,1.382,1.6716,0.044032,0.70045
0.82512,3.2483,0,1.9116,2.2204,1.1187,0,0.2043
0.74009,3.0088,0,2.2592,2.881,1.0726,0.03395,0.11674
0.63806,2.3303,0,2.9544,2.9826,0.84221,0.019517,0.14593
0.82512,1.8912,0.070641,3.3019,3.0588,0.70398,0.027242,0.13133
0.17892,1.4522,0.0010781,4.1709,2.9826,1.0726,0.036201,0.11674
0.076886,0.69384,5.5965e-07,3.8233,2.9572,0.70398,0.035847,0.24807
0.042876,0.2548,4.0925e-10,2.7806,2.754,0.24322,0.016124,0.46696
0.042876,0.2548,6.8821e-07,2.2592,1.8139,0.10499,0.038727,0.81719
0.042876,0.21488,0.0022245,2.2592,1.3058,0.012836,0.001386,0.9923
0.51902,0.33462,2.9877,0.86893,0.8993,1.6716,0.015991,1.7657
0.434,0.69384,2.653,0.52136,0.01851,0.061511,1.8936,2.1305
2.6447,2.8492,1.2502,0,0.034026,0.032445,1.9697,2.1451
1.2502,3.0886,0.13896,0.34757,0.049759,0.03688,1.4217,0.64208
1.0972,2.5298,0.069482,1.0427,0.045615,0.014791,0.99549,0.33563
1.0802,3.2084,0,1.7379,0.040071,0.032194,0.76716,0.33563
0.84212,2.8092,0,2.0854,0.068629,0.001402,0.56927,0.2043
0.87613,2.0509,0.03532,1.7379,0,0.025944,0.40182,0.24807
0.21293,1.6118,0.00079059,2.433,0.039797,0.06186,0.31049,0.043778
0.093892,1.0531,5.5165e-07,2.2592,0.0061176,0.014596,0.23438,0.087556
0.025871,0.61402,4.4598e-10,2.0854,0.042579,0.035903,0.28005,0.26267
0.025871,0.33462,7.1141e-07,1.9116,0.016852,0.09917,0.32571,0.5837
0.025871,0.21488,0.0022013,1.0427,0.006654,0.0040658,0.5236,0.788
0.70608,1.1728,2.9182,0.34757,0.054848,0,0.81282,1.6344
0.60405,0.45436,2.7202,1.2165,1.0771,1.8559,0.55405,1.2696
2.8487,1.7316,0.62534,0.86893,0.82308,3.6068,1.0868,2.043
2.5256,1.5719,0,0.86893,1.0263,1.0726,1.2086,1.2112
1.9305,1.4522,0,0.34757,0.87389,0.79613,1.1173,0.81719
1.8964,2.0509,0,0.52136,1.0009,0.93436,1.0259,0.70045
2.1515,2.6895,0,0.52136,1.4836,0.88829,0.7976,0.77341
1.3863,2.5698,0,1.2165,1.7885,0.75006,0.6606,0.61289
1.0462,1.4123,0,1.7379,2.2712,0.79613,0.50838,0.29185
1.0972,1.3325,0,3.4757,2.4745,0.75006,0.50838,0.394
1.7094,1.0131,0,2.6068,2.5253,0.56575,0.47794,0.70045
1.8114,0.69384,0,1.7379,2.1696,0.56575,0.43227,0.93393
2.3386,0.85349,0,1.9116,2.1188,0.56575,0.58449,1.2987
2.7297,1.2925,0,1.9116,1.4836,0.24322,1.239,1.9992
0.51902,0.45436,2.7538,0.34757,0.41658,1.0265,1.6653,1.6782
2.4576,2.4899,1.1113,0.52136,0.36577,3.8832,1.9849,2.1013
1.7774,3.2084,0.13896,0.34757,0.8993,1.7177,1.3608,0.80259
1.0122,2.7693,0,1.0427,1.6107,0.88829,1.1173,0.21889
0.58704,2.4101,0,1.2165,2.5761,1.1647,0.75193,0.11674
0.7741,1.7316,0,2.2592,2.9826,0.70398,0.49316,0.26267
0.94415,2.2505,0.24724,1.9116,3.3129,1.0265,0.28005,0.21889
0.31496,1.5719,0.001126,2.7806,3.0588,0.88829,0.21916,0.24807
0.042876,1.093,5.9163e-07,2.433,2.7794,0.88829,0.26482,0.37941
0.025871,0.81358,4.3548e-10,2.7806,2.0934,0.28929,0.26482,0.5837
0.025871,0.49428,7.1141e-07,1.3903,1.382,0.24322,0.5236,0.77341
0.025871,0.41445,0.0022245,1.2165,0.95011,0.10499,0.84327,0.96311
0.72309,0.65393,2.9182,0.69514,0.59443,1.4412,1.4369,1.6344
0.57004,0.37454,2.8209,1.0427,1.0517,1.4873,0.5236,1.3717
2.8487,1.093,0.62534,0.52136,0.59443,3.5146,1.0564,2.2473
2.6787,1.4921,0.13896,0.86893,0.69605,1.1647,1.1782,1.2258
1.7094,2.0908,0,0.52136,0.8993,1.0726,1.239,0.68585
1.1992,2.3303,0,0.86893,1.4074,1.1647,0.73671,0.45237
0.92715,2.929,0,0.52136,2.068,1.0265,0.55405,0.27726
1.0122,2.7693,0,0,2.195,0.70398,0.40182,0.26267
0.65506,3.2084,0,0.52136,2.4745,1.1187,0.31049,0
0.58704,3.1685,0,1.3903,2.6269,0.98044,0.20394,0.043778
0.58704,1.9312,0,2.6068,2.8048,0.98044,0.12783,0.1897
0.74009,1.6118,0,3.9971,3.2621,1.0265,0.097381,0.26267
1.2502,1.2526,0,2.7806,3.3129,0.79613,0.15827,0.23348
1.8114,0.97323,0,2.0854,2.7794,0.75006,0.20394,0.81719
0.63806,0.65393,2.8881,0.17379,0.56902,1.303,1.8479,2.0138
2.7297,3.2483,0.62492,0.34757,0.44199,2.9617,1.6957,1.9262
1.3013,2.6097,0.071413,0.52136,0.97552,1.4873,1.1173,0.68585
0.24694,1.7715,0.00097983,1.2165,1.3058,0.88829,1.0107,0.13133
0.025871,1.2127,5.0683e-07,1.7379,1.5853,0.61183,0.7976,0.17511
0.025871,0.77367,2.2362e-10,1.5641,1.6107,0.6579,0.56927,0.1897
0.025871,0.49428,7.9159e-14,0.69514,1.5599,0.42752,0.50838,0.29185
0.025871,0.37454,0,0.52136,1.0263,0.38145,0.44749,0.42319
0.025871,0.29471,8.3433e-14,0.69514,0.56902,0.15106,0.63016,0.91934
0.025871,0.17497,2.5281e-10,0.34757,0.56902,0.10499,1.0259,0.89015
0.025871,0.095144,7.6554e-07,0,0.44199,0.012836,1.2999,0.97771
0.025871,0.095144,0.0023172,0,0.28955,0.012836,1.5283,1.4009
0.67207,0.85349,3.0919,0,0.086303,2.1323,1.7414,2.0284
0.55303,0.53419,2.7202,0.34757,0.72146,1.3951,0.98027,1.7365
2.6447,2.4101,1.0419,0.34757,0.69605,4.2519,1.5435,1.503
1.5733,2.45,0.13892,1.0427,1.1788,1.0726,1.1934,0.72963
1.0122,2.0509,0.14244,1.2165,1.8393,1.0265,0.85849,0.36482
0.31496,1.4123,0.0011936,0.86893,2.1442,0.84221,0.72149,0.16052
0.042876,0.81358,5.9345e-07,1.3903,2.195,0.4736,0.59971,0.13133
0.025871,0.5741,2.251e-10,0.86893,1.7377,0.42752,0.64538,0.5837
0.025871,0.33462,8.4655e-14,0.34757,1.0771,0.24322,0.82804,0.81719
0.025871,0.29471,8.2545e-14,0.34757,0.61983,0.10499,0.88893,0.87556
0.025871,0.2548,2.4765e-10,0.17379,0.36577,0.012836,1.4065,1.255
0.025871,0.17497,7.578e-07,0,0.28955,0.058912,1.8632,1.0944
0.025871,0.13506,0.0022708,0,0.18793,0.15106,2.2133,1.4301
0.7571,0.73376,2.9877,0,0.086303,1.6255,2.6547,1.7511
0.51902,0.49428,3.1232,0.86893,1.128,1.303,0.61493,1.2404
2.6957,2.8492,1.1808,0.86893,1.0009,4.1597,0.81282,2.1743
1.5053,2.4899,0.20845,0.34757,1.2042,1.902,0.84327,0.64208
1.0292,2.2505,0.13892,0.34757,1.7631,1.0726,0.6606,0.36482
0.94415,1.7715,0.14205,0.86893,1.9664,0.75006,0.46271,0.23348
0.19592,1.4123,0.00089633,1.0427,2.2712,0.56575,0.43227,0.21889
0.059881,0.93332,5.4974e-07,1.0427,1.7885,0.79613,0.43227,0.37941
0.042876,0.53419,2.3194e-10,2.0854,1.5345,0.51968,0.5236,0.49615
0.025871,0.37454,1.6492e-13,1.5641,1.4328,0.6579,0.58449,0.68585
0.025871,0.2548,2.5539e-10,1.0427,0.84849,0.33537,0.78238,0.788
0.025871,0.21488,7.6554e-07,0.69514,0.67065,0.19714,0.99549,1.0653
0.025871,0.095144,0.0023172,0.17379,0.39118,0.012836,1.4826,1.4009
0.57004,0.81358,2.8488,0,0.16252,1.1187,1.9697,1.97
0.62105,0.49428,2.9553,0.86893,0.61983,1.349,0.9346,1.6052
2.7807,2.2105,0.76403,0.52136,0.4674,4.2519,1.4978,2.5391
2.0665,2.1706,0,0,0.54361,1.1187,1.5892,1.182
1.2843,2.3303,0,0.17379,1.2042,1.1187,1.239,0.5983
1.1652,2.7693,0,1.2165,1.7885,0.84221,0.85849,0.32104
0.72309,2.6097,0,1.2165,2.322,0.61183,0.67582,0.11674
0.58704,2.2105,0,1.0427,2.4745,0.79613,0.41705,0.13133
0.82512,1.4123,0,2.2592,3.0588,1.0265,0.21916,0.13133
1.1822,1.9312,0,2.6068,2.9572,0.84221,0.14305,0.394
1.2843,1.7715,0.17515,2.2592,2.8556,0.51968,0.17349,0.29185
0.29795,1.093,0.0011077,1.9116,2.5253,0.6579,0.20394,0.21889
0.076886,0.61402,0.0017848,1.2165,2.2712,0.61183,0.12783,0.1897
0.451,0.73376,2.4319,1.2165,1.9664,2.0402,0.15827,0.45237
