"GI_mRNA","LHY_mRNA","Light*P","PRR5_NI_mRNA","PRR7_mRNA","PRR9_mRNA","TOC1_mRNA","Y_mRNA"
0.32916,0.9605,2.898,0,0.12596,1.4362,2.7667,1.7308
2.3252,1.1062,0.42828,0,1.1126,3.0119,2.8564,3.3824
2.158,0.59621,0.28552,0.30473,2.6304,1.0654,2.6001,3.0544
2.1894,0.23192,0.07138,1.9299,2.7822,0.37026,2.677,2.9639
2.2625,0.086207,0,2.641,2.1751,0.18488,2.5489,3.4956
2.3461,0.15906,0,3.2504,1.1885,0.092188,2.8692,3.1223
2.3879,0.30478,0,2.5394,0.50543,0.092188,3.0486,3.3259
2.3775,0.4505,0,1.2189,0.20186,0.092188,3.0742,3.5974
2.3252,0.66907,0,1.0158,0.12596,0.092188,3.0358,3.6879
2.3879,0.81479,0,0.4063,0.12596,0.092188,3.0614,3.5182
1.8863,2.3448,0,0.10158,0.12596,0.092188,2.9205,3.2693
1.9281,1.8348,0,0,0.50543,0.27757,2.613,1.8892
1.5205,1.0334,0,0.20315,0.73311,0.50929,2.1517,1.1765
0.43367,1.4705,3.0015,0,0.20186,1.5752,2.8051,1.6856
2.2939,2.1991,1.1413,0,1.2644,4.8657,2.9333,2.7603
1.4265,0.88764,0.22009,0.30473,3.9206,1.5752,2.2927,1.2444
0.32916,0.66907,0.0010066,1.4221,2.7822,0.88005,2.2286,0.67875
0.036544,0.37764,5.6267e-07,0.71103,1.9474,0.32391,1.7802,0.724
0.015643,0.15906,2.3534e-10,0.71103,1.1885,0.13853,1.9723,0.8145
0.015643,0.15906,8.6042e-14,0.8126,0.65722,0.23122,2.203,1.0068
0.015643,0.086207,0,0.30473,0.35364,0.13853,2.3439,1.0408
0.015643,0.086207,8.4821e-14,0.30473,0.35364,0.13853,2.6898,1.2218
0.015643,0.086207,2.6501e-10,0.10158,0.20186,0.092188,2.6386,1.267
0.015643,0.086207,7.9439e-07,0,0.20186,0.092188,2.7795,1.2896
0.015643,0.086207,0.0023805,0,0.20186,0.092188,2.7411,1.0747
0.47547,0.81479,2.9623,0,0.20186,1.6679,2.882,1.6856
0.49637,0.59621,2.8635,0,0.12596,1.4362,2.9845,1.5385
2.482,0.4505,1.213,0,1.1885,3.6608,2.9333,3.1223
2.3984,0.23192,0.14271,0.4063,3.3135,1.2508,2.9845,3.1336
2.0222,0.086207,0.14633,1.5236,3.1617,0.60198,2.7026,2.7037
0.41277,0.086207,0.001001,1.7268,2.0233,0.23122,2.8436,1.267
0.078347,0.086207,6.0966e-07,1.1173,1.3403,0.092188,2.882,1.1313
0.015643,0.086207,2.4796e-10,0.8126,0.73311,0.092188,2.7155,1.3123
0.015643,0.086207,8.8818e-14,0.20315,0.58132,0.092188,2.7411,1.4254
0.015643,0.086207,8.5709e-14,0,0.35364,0.092188,2.7026,1.2896
0.015643,0.086207,2.5971e-10,0,0.12596,0.092188,2.9845,1.2331
0.015643,0.086207,7.8645e-07,0,0.12596,0.092188,2.9205,1.3236
0.015643,0.086207,0.0023567,0,0.12596,0.092188,2.6514,1.3462
0.35006,1.1062,3.0336,0,0.12596,1.5289,2.472,1.7421
0.33961,1.1062,2.76,0,0.12596,1.4825,2.6642,1.7421
2.1162,1.2519,0.71354,0,0.73311,2.7339,2.7923,2.6019
2.1058,0.52335,0.21414,0,2.7822,0.9264,2.5233,2.7942
2.1058,0.30478,0.071357,0.4063,2.6304,0.4166,2.6898,3.0996
1.7504,0.23192,0.10945,2.5394,1.8715,0.18488,2.7923,2.7942
0.38142,0.15906,0.00087104,1.7268,1.0367,0.092188,2.7923,1.5724
0.036544,0.15906,4.6509e-07,1.1173,0.809,0.092188,3.3048,1.1652
0.015643,0.086207,2.078e-10,0.50788,0.42954,0.092188,3.0358,1.3688
0.015643,0.086207,1.586e-13,0.20315,0.27775,0.092188,3.3048,1.2896
0.015643,0.086207,2.5176e-10,0.10158,0.20186,0.092188,2.8692,1.2896
0.015643,0.086207,7.5467e-07,0.10158,0.20186,0.092188,2.8692,1.3236
0.015643,0.086207,0.0023567,0.10158,0.12596,0.092188,2.8948,1.1313
0.39187,1.2519,3.105,0.10158,0.12596,1.8533,2.9461,1.6177
0.44412,1.3976,2.691,0,0.12596,1.7606,2.882,1.5046
1.7295,1.3976,0.85625,0,0.58132,3.5217,2.7539,2.5227
2.1685,0.52335,0.14276,0.20315,2.7822,1.2045,2.5233,2.3078
2.0953,0.15906,0.07138,1.6252,3.2376,0.4166,2.5233,2.5566
2.2521,0.086207,0,2.9457,2.4028,0.092188,2.5873,3.4729
2.2939,0.086207,0,4.3677,1.4161,0.092188,2.9076,3.6087
2.5029,0.15906,0,3.6567,0.65722,0.092188,3.0742,3.8349
2.2103,0.30478,0,1.8284,0.58132,0.092188,3.2664,3.4164
2.4715,0.4505,0,0.8126,0.42954,0.092188,3.2408,3.5069
2.0431,0.81479,0.14395,0.8126,0.27775,0.4166,3.0614,3.2354
0.28736,0.74193,0.0014286,0.4063,0.20186,0.18488,2.7026,1.5724
0.036544,0.4505,0.0018336,0.20315,0.12596,0.13853,2.6514,1.1539
0.47547,1.6891,2.4983,0.10158,0.12596,1.5752,2.677,1.3009
