"GI_mRNA","LHY_mRNA","Light*P","PRR5_NI_mRNA","PRR7_mRNA","PRR9_mRNA","TOC1_mRNA","Y_mRNA"
0.018043,0.40692,0.0023188,0.53051,1.5843,0.65703,0.52262,1.4561
0.94486,0.68226,3.1573,0.35368,1.2688,1.7699,1.1109,2.4269
0.73422,0.74345,2.7434,1.061,0.70536,2.3021,2.8756,2.7504
2.2087,3.3133,0.78046,0.17684,0.95326,3.9955,2.9345,1.173
0.73422,3.2827,0.1419,0.88419,1.4716,1.5279,1.2874,0.32358
0.22868,3.558,0,1.4147,2.0125,0.41511,0.6991,0.080895
0.39719,3.6804,0,1.4147,2.3956,0.60865,0.34614,0.040448
0.22868,2.885,0,2.8294,2.6886,0.85056,0.34614,0.16179
0.39719,2.579,0,2.2989,2.8013,0.80218,0.22849,0.20224
0.77634,2.3649,0,2.8294,2.7787,1.0441,0.22849,0.20224
0.60783,2.1813,0,1.061,2.7337,0.99571,0.22849,0.16179
0.8606,2.3343,0,2.2989,2.6886,1.4312,0.22849,0.48537
1.324,2.579,0,2.1221,2.6886,0.7538,0.16967,0.28313
0.94486,2.6402,0,2.2989,2.9365,0.70541,0.16967,0.24269
1.4083,2.3037,0,3.0062,3.252,0.85056,0.16967,0.20224
1.2398,0.62108,2.812,0.88419,1.0209,1.5763,2.405,2.6695
3.3883,2.3955,1.2054,0.70735,1.0434,4.0923,2.9345,2.9122
1.1555,2.7626,0.072922,0.17684,1.8097,1.6247,2.405,0.44492
0.14443,1.7224,0.0011756,1.2379,2.035,0.41511,1.758,0.12134
0.060171,1.5389,5.7598e-07,1.2379,2.328,0.22158,1.2285,0.16179
0.018043,1.6307,2.2835e-10,1.5915,2.1477,0.22158,0.99322,0.32358
0.018043,1.3553,8.1823e-14,2.4757,2.1026,0.41511,1.3462,0.56627
0.018043,1.4471,0,1.9452,2.1702,0.36673,0.87557,0.28313
0.018043,1.2635,8.521e-14,2.1221,2.0125,0.22158,0.87557,0.16179
0.018043,1.6307,2.6342e-10,1.2379,1.9674,0.4635,0.81675,0.32358
0.018043,2.0895,7.8962e-07,1.2379,1.8322,0.41511,0.64027,1.173
0.060171,1.8448,0.0023661,1.2379,1.99,0.36673,0.58145,0.28313
0.73422,1.9366,2.9799,1.4147,1.9223,2.8827,0.64027,1.0112
0.77634,0.62108,3.0177,1.5915,1.0434,1.5279,1.9344,2.1437
2.967,3.1909,1.2767,0.88419,0.86312,4.2374,1.9933,2.4673
1.4083,2.9768,0.21278,1.9452,1.2688,1.5279,1.6991,0.52582
0.77634,2.5179,0.18181,2.6526,2.3505,0.80218,1.2285,0.16179
0.1023,1.906,0.0010945,2.6526,2.3505,0.31835,0.6991,0.12134
0.018043,1.8142,5.3128e-07,2.4757,2.7337,0.31835,0.64027,0.080895
0.018043,1.5083,2.1324e-10,2.6526,2.7111,0.56026,0.6991,0.44492
0.018043,1.2023,8.6486e-14,1.5915,2.2829,0.41511,0.64027,0.9303
0.018043,0.9576,8.6098e-14,1.9452,1.8998,0.60865,0.87557,1.4966
0.018043,0.71286,2.6342e-10,1.2379,1.3139,0.22158,1.8756,1.9819
0.018043,0.55989,7.8962e-07,0.53051,0.84058,0.12481,2.6403,0.56627
0.018043,1.2023,0.0023661,0.17684,0.52506,0.31835,2.6992,0.40448
0.35507,2.9156,3.0154,0,0.61521,1.5279,1.8756,0.44492
0.77634,0.59048,2.8463,1.7684,0.88565,1.5279,2.1109,1.4561
2.1666,2.9156,1.1348,0.35368,0.90819,4.7696,2.9933,1.1325
0.8606,2.9156,0.21285,0.35368,1.4265,1.4312,1.6403,0.20224
0.22868,2.732,0.14186,1.7684,1.9223,0.36673,1.1697,0.16179
0.31294,2.7014,0.25385,1.061,2.4182,0.31835,0.52262,0.040448
0.1023,2.2731,0.00079159,0.70735,2.5759,0.4635,0.4638,0.12134
0.060171,1.5695,5.2834e-07,1.7684,2.6886,0.65703,0.22849,0.24269
0.018043,1.08,2.1481e-10,1.7684,2.6435,0.51188,0.34614,0.48537
0.018043,0.68226,1.5593e-13,2.1221,2.621,0.60865,0.34614,0.8494
0.018043,0.62108,2.3971e-10,1.061,2.4858,0.65703,0.75792,0.72806
0.018043,0.43752,7.5014e-07,1.4147,1.6744,0.4635,0.9344,1.2539
0.018043,0.25396,0.0022952,1.061,1.404,0.17319,1.5227,1.4561
0.64996,0.62108,3.1573,0.53051,0.9758,2.2053,2.405,0.88985
1.4504,1.0494,2.8463,1.5915,1.5167,2.0602,1.5815,2.9931
3.1776,2.3649,0.78018,0.70735,1.404,3.802,2.0521,2.3864
1.5768,2.5484,0,1.061,1.7871,1.1892,1.6403,0.52582
0.60783,2.7014,0,1.2379,2.328,0.22158,1.3462,0.080895
0.56571,2.5179,0,1.9452,2.8013,0.36673,0.75792,0.24269
0.94486,2.6402,0,1.7684,2.5759,0.31835,0.6991,0.32358
0.60783,2.2425,0,0.88419,2.7111,0.56026,0.52262,0.48537
1.0291,2.5484,0,1.4147,3.1619,0.65703,0.64027,0.80895
0.77634,2.3649,0,1.9452,3.1619,0.60865,0.58145,0.56627
0.64996,2.1201,0.10731,2.4757,3.1168,1.3344,0.34614,0.52582
0.22868,1.6612,0.0010349,3.5368,3.3647,1.2376,0.16967,0.080895
0.018043,1.08,0.0015622,4.7746,3.1393,0.89895,0.22849,0.12134
1.1134,1.1412,2.3414,3.0062,2.7111,2.3988,0.22849,1.0921
